first_name,last_name,director_id
 Morris,Engel,d5234
 Ruth,Orkin,d14786
Gareth,Evans,d5363
Mads,Brügger,d2465
Donato,Rotunno,d16986
Paresh,Mokashi,d13478
Eric,Bana,d1037
Morgan,Dews,d4587
Jean-Stéphane,Sauvaire,d17493
Gael García,Bernal,d1582
Ha,Yoo,d21721
João Pedro,Rodrigues,d16742
Lenka,Hellstedt,d7903
Reha,Erdem,d5280
Frank,O'Connor,d14537
 Shinji,Aramaki,d556
 Hideki,Futamura,d6165
 Toshiyuki,Kan'no,d9483
 Tomoki,Kyôda,d10665
 Kôichi,Mashimo,d12561
 Yasushi,Muraki,d13885
 Daisuke,Nishio,d14369
 Mamoru,Oshii,d14831
 Kôji,Sawai,d17513
 Hiroshi,Yamazaki,d21634
 Keiichi,Sugiyama(co-director),d19274
 Takahiro,Tanaka(co-director),d19554
Anthony,DiBlasi,d4610
 Stephen,Merchant,d13094
Bret,Wood,d21482
Derek,Cianfrance,d3416
 Scott,Sidney,d18306
Stephanie,Rothman,d16980
Zane,Vella,d20444
William H.,Pine,d15566
Justin,Steele,d18985
Rodrigo,Cortés,d3863
Gideon,Koppel,d10329
Jesper,Ganslandt,d6276
 Julie,Stevens,d19080
Suzie,Templeton,d19695
Nick,Cohen,d3595
Michael,Staininger,d18937
Faiza Ahmad,Khan,d9890
José Mojica,Marins,d12389
Dominic,Brigstocke,d2294
Bruce,Leddy,d11068
Nandita,Das,d4285
Basu,Chatterjee,d3178
Daniele,Vicari,d20505
John,Krasinski,d10433
Severin,Eskeland,d5329
Greg,Franklin,d5981
Michael,Landon,d10811
Markus,Goller,d6797
Alan,Poul,d15797
Hanno,Höfer,d8637
 Razvan,Marculescu,d12346
 Cristian,Mungiu,d13863
 Constantin,Popescu,d15743
 Ioana,Uricaru,d20307
Yannis,Smaragdis,d18582
Noel,Clarke,d3473
Jon,Harris,d7663
Craig,Moss,d13764
Anna,Melikyan,d13025
Chris,Bowman,d2137
Joshua,Goldin,d6775
Stuart,Hazeldine,d7812
Kôji,Wakamatsu,d20753
Sharunas,Bartas,d1207
Oliver,Irving,d8764
Ken,Ghosh,d6501
Anthony,Byrne,d2645
Brad J.,Silverman,d18370
Barbara,Schroeder,d17713
Robert,Saitzyk,d17219
Umesh,Shukla,d18270
Stuart,Burge,d2516
Lee,Unkrich,d20293
 Anne,Sundberg(co-director),d19320
Mario,Piluso,d15554
Sujoy,Ghosh,d6506
Greg,Williams,d21258
Gerardo,Naranjo,d14084
Michael,Meredith,d13098
Rick,Sebak,d17841
Fernando,Colomo,d3669
Alexandre,Franchi,d5944
Aurelio,Grimaldi,d7154
Amy,Redford,d16296
Jac,Schaeffer,d17556
Christine,Edzard,d5127
Duane,Crichton,d3991
Michael Paul,Stephenson,d19052
Jessica,Oreck,d14778
Wendy Jo,Carlton,d2877
Ellen,Kuras,d10600
 Thavisouk,Phrasavath,d15482
Marie-Monique,Robin,d16679
Sidney,Sheldon,d18114
Mahesh,Nair,d14034
Aaron,Woodley,d21495
Robert,Salis,d17271
Marina,Abramovic,d38
 Matthew,Barney,d1154
 Marco,Brambilla,d2191
 Cecily,Brown,d2378
 Larry,Clark,d3453
 Sante,D'Orazio,d4180
 Marilyn,Minter,d13360
 Gaspar,Noé,d14470
 Richard,Prince,d15883
 Sam,Taylor-Johnson,d19662
N/A,Tunga,d20184
Raymond,Saint-Jean,d17217
Aleksandar,Petrovic,d15431
Corbin,Bernsen,d1596
Mick De,Montignie,d13567
Valentin,Vaala,d20329
Andrés,Luque,d11890
 Samuel Martín,Mateos,d12608
Manuel,Huerga,d8485
Edith,Becker,d1342
 Kevin,Burns,d2549
Tom,Cairns,d2711
Michael,Lange,d10843
Christopher P.,Garetano,d6325
Mark,Cowen,d3929
Reginald,Harkema,d7628
Bruce,Goodison,d6829
Pierre,Coffin,d3568
 Chris,Renaud,d16404
Tristan,Loraine,d11727
David,Gleeson,d6664
Jeffery Scott,Lando,d10809
Sakichi,Satô,d17473
Derek,Sieg,d18310
Shana,Feste,d5620
Rituparno,Ghosh,d6503
Russell,Rouse,d16999
Julio,DePietro,d4400
Gregory,Read,d16278
Bill,Douglas,d4841
Wu,Ma,d11967
Gerardo de,Leon,d11279
 Eddie,Romero(co-director),d16828
Eddie,Romero,d16826
Srdjan,Spasojevic,d18834
Ursula,Meier,d13006
Lisa Barros,D'Sa,d4181
 Glenn,Leyburn,d11462
Brandon,Vietti,d20530
Albert,Austin,d796
 Victor,Heerman,d7845
Larry,Semon,d17923
Zoltán,Huszárik,d8598
Ben,Steinbauer,d19007
Monta,Bell,d1413
Sam,Gorski,d6895
 Niko,Pueringer,d15948
Jack,Gulick,d7280
Danny,Clinch,d3521
Steven,Bognar,d1941
 Julia,Reichert,d16349
Nick,Moran,d13631
Evan,Richards,d16499
Reed,Cowan,d3923
 Steven,Greenstreet(co-director),d7093
Susanna,White,d21174
Gianni Di,Gregorio,d7107
Thanasis,Papathanasiou,d15017
 Michalis,Reppas,d16423
Stefan,Faldbakken,d5423
Rune Denstad,Langlo,d10850
Manmohan,Desai,d4550
Alain,Robbe-Grillet,d16633
 Ágnes,Hranitzky,d8428
 Phil,Monroe,d13537
Darko,Lungulov,d11880
Kôji,Shiraishi,d18236
Charles,Adelman,d91
Eran,Creevy,d3977
Edgar,Navarro,d14117
Karsten,Wedel,d20968
Risto,Jarva,d8992
Fouad,Mikati,d13222
Ilksen,Basarir,d1236
Tom,Toelle,d19931
Alex,Chandon,d3119
Claude,Binyon,d1753
Jeff,Zimbalist,d21972
 Michael,Zimbalist,d21971
Kieran,Mulroney,d13849
 Michele,Mulroney,d13847
Jonathan,Caouette(co-director),d2823
Ragnar,Bragason,d2185
Seppo,Huunonen,d8607
David,Michôd,d13199
Bradley Rust,Gray,d7026
Kimberly,Reed,d16312
Hilari,Scarl,d17534
Pete,McCormack,d12782
Paul,Schneider,d17672
Prakash,Jha,d9083
Krishna,Rao,d16192
Xavier,Dolan,d4737
Thomas,Balmès,d1027
Paul,Oremland,d14781
Shyam,Benegal,d1456
Antony,Thomas,d19773
Il-gon,Song,d18773
Jonathan,Glatzer,d6654
Heidi,Ewing(co-director),d5385
 Rachel,Grady(co-director),d6957
Paul,Scheuring,d17600
David,Nerlich,d14204
 Andrew,Traucki,d20040
Frank,Urson,d20311
 Arthur,Rosson,d16948
Ute,Wieland,d21209
Aaron,Schneider,d17669
Nancy,Bardawil,d1102
Soi,Cheang,d3195
Steven,Jacobson,d8894
Pablo,Larraín,d10892
 Mark,Sandrich,d17359
Henrik Ruben,Genz,d6434
Conor,McPherson,d12933
Derrick,Borte,d2064
Jugal,Hansraj,d7590
Tze,Chun,d3391
Joann,Sfar,d17996
Eric,Norris,d14430
 Michael,Preece,d15849
Tristan,Aurouet,d791
 Gilles,Lellouche,d11237
Ryan,Page,d14915
 Christopher,Pomerenke,d15718
Bohdan,Sláma,d18573
Daniel,Stamm,d18944
Jerzy,Kawalerowicz,d9682
Dorothy,Arzner,d673
Sergey,Bodrov,d1921
Milton,Gray,d7031
 Marsh,Lamore,d10776
 Robert,Shellhorn,d18116
 Mike,Svayko,d19369
 Karen,Peterson,d15401
Yannick,Dahan,d4197
 Benjamin,Rocher,d16719
Henrik,Hellström,d7905
 Fredrik,Wenzel,d21079
Piotr,Szulkin,d19430
Bassam,Kurdali,d10602
Nicolas,Alberny,d209
 Jean,Mach,d12022
Josh,Fox,d5919
Eric,Bricker,d2282
Philippe,Diaz,d4625
Ethan,Maniquis,d12266
Lee,Sholem,d18248
Nicole,Opper,d14768
Ryan,Barton-Grimley,d1225
Karin,Albou,d215
Ceri,Levy,d11408
Shane,Thueson,d19845
Russell,Thomas,d19790
 Mika,Kaurismäki,d9665
Damani,Baker,d958
 Alex,Vlack,d20621
Simon,Verhoeven,d20474
David de,Vos,d20667
Stan,Foster,d5903
Geir Hansteen,Jorgensen,d9271
Ki-young,Kim,d9994
Bertrand,Bonello,d1988
Jon,Artigo,d668
 Chad,Meserve,d13128
Colin,Eggleston,d5136
Matt,McCormick,d12785
Kyle,Rankin,d16183
Anthony,Fankhauser,d5442
George,VanBuskirk,d20367
Samuel,Vartek,d20399
Simon,Hynd,d8620
Casey,Affleck,d116
David,Stenn,d19030
Ella,Lemhagen,d11247
Toni,Myers,d13963
Brad,Peyton,d15446
Yoshiyuki,Kuroda,d10607
Pierre,Schoendoerffer,d17688
Noah,Buschel,d2588
Doze,Niu,d14378
Gaylen,Ross,d16928
Gloria La,Morte,d13737
 Paola,Mendoza,d13060
Ahmed,Ahmed,d148
Christopher,Payne,d15236
Oscar,Apfel,d536
 Cecil B.,DeMille,d4393
Radu,Muntean,d13874
Anders,Grönros,d7224
Nick,Grinde,d7162
 Malcolm St.,Clair,d3444
Matthew,Aeberhard,d112
 Leander,Ward,d20848
Hue,Rhodes,d16468
Satish,Kaushik,d9669
Richard,Levine,d11393
Giovanni,Rodriguez,d16749
Ben,Wagner,d20726
Frank De,Felitta,d5547
Brandon,Beckner,d1356
Daryn,Tufts,d20173
Colin,Levy,d11409
Sacha,Goedegebure,d6715
Joel,Anderson,d423
Valérie,Minetto,d13343
Henry,Joost,d9259
 Ariel,Schulman,d17728
Darren,Doane,d4713
Steven,Hentges,d7961
Hal Roach,Jr.,d9319
Catherine,Corsini,d3857
Gareth,Edwards,d5119
Lyman,Dayton,d4372
 Sam,Pillsbury,d15550
Will,Meugniot,d13152
Burt,Balaban,d983
 Stuart,Rosenberg,d16883
Abe,Sylvia,d19416
Rachel,Perkins,d15363
Jerry,Hopper,d8332
Bob,Byington,d2637
Pepe,Danquart,d4260
Mark,Tonderai,d19961
Mona,Achache,d52
Veiko,Õunpuu,d22079
William,Olsson,d14741
Marko,Nabersnik,d14008
Rene,Daalder,d4189
Diego,Luna,d11864
Sean,Astin,d728
Emily,Abt,d44
Witold,Leszczynski,d11343
Zoya,Akhtar,d180
Peter,Hanson,d7588
Daniel,Snyder,d18692
Keith,Melton,d13039
Martin,Perreault,d15370
Miguel M.,Delgado,d4465
Julia,Bacha,d880
Anusha,Rizvi,d16621
 Mahmood,Farooqui(co-director),d5470
Tomasz,Zygadlo,d22041
Robert,Gist,d6631
 Stephen,Hopkins,d8319
 Bob,Hoskins,d8364
 Menhaj,Huda,d8470
 Armando,Iannucci,d8655
 Amy,Jenkins,d9039
 Jude,Law,d10982
 Charles,McDougall,d12815
 Ewan,McGregor,d12861
Quentin,Dupieux,d4991
Daniel,Grou,d7201
Måns,Mårlind,d13985
 Björn,Stein,d19001
Allen,Wolf,d21430
Toshio,Hirata,d8140
Mike,Meiners,d13009
Tim,Hetherington,d8034
 Sebastian,Junger,d9376
Dean,Francis,d5949
Yibai,Zhang,d21938
Ben,Ketai,d9867
Hyeong-Joon,Kim,d9982
Neil,Gaiman,d6216
Johnny,Kevorkian,d9876
Peter,Orton,d14817
John,Golden,d6763
Jacques,Poitrenaud,d15668
Félix,Viscarret,d20601
Matt,Tauber,d19619
Haim,Tabakman,d19455
Steven,Dieveney,d4657
Sean,McConville,d12778
Jo,Baier,d930
Sticky,Fingaz,d5678
Mark,Henderson,d7928
 Kate,Horne(co-director),d8349
Angelina,Maccarone,d12015
Krzysztof,Lang,d10831
Erik,Balling,d1025
Santiago Bou,Grasso,d7007
Dev,Benegal,d1455
A.J.,Kparr,d10410
Pascal,Chaumeil,d3187
Thomas,Clay,d3493
Kamen,Kalev,d9455
Zola,Maseko,d12557
José Luis,López-Linares,d11952
Tobias,Lindholm,d11556
 Michael,Noer,d14395
Lauro David,Chartrand-DelValle,d3172
Stephen,Shimek,d18194
Miika,Ullakko,d20272
Gail,Dolgin,d4743
 Vicente,Franco,d5956
Bahman,Farmanara,d5464
Jonathan,Glendening,d6670
Gerald,Mayer,d12695
Nils,Malmros,d12208
Gilles,Bourdos,d2109
Tom,McGrath,d12860
Emily,Atef,d738
Jack,Kinney,d10067
Michel Orion,Scott,d17819
Philip Seymour,Hoffman,d8210
 Claire,Denis,d4508
 Mike,Figgis,d5654
 Jirí,Menzel,d13085
 Michael,Radford,d16080
 Volker,Schlöndorff,d17640
 István,Szabó,d19422
Raj,Kapoor,d9535
Magnus,Martens,d12480
Angela,Bettis,d1659
James,Benning,d1485
Jessica,Hausner,d7769
Aleksey,Popogrebskiy,d15749
Alexander,Gentelev,d6429
Dimitri,Kirsanoff,d10100
Grigori,Kozintsev,d10406
René,Manzor,d12314
Lothar,Mendes,d13053
Joo-Young,Ban,d1036
 Hyun-jin,Lee,d11081
 Jae-ho,Lee,d11082
 Eun-Young,Park,d15048
 Mi-sun,Park,d15049
Dror,Zahavi,d21830
Eugenio,Mira,d13364
Doru,Nastase,d14098
Peter,Strickland,d19210
Nathan,Greno,d7117
 Byron,Howard,d8391
Mark,Adam,d70
 David,Gow,d6934
Philip,John,d9126
Charles-Olivier,Michaud,d13184
Gabrielle Savage,Dockterman,d4720
Galt,Niederhoffer,d14313
Michel,Deville,d4576
Ghislain,Cloquet,d3530
 Chris,Marker,d12397
 Alain,Resnais,d16427
Michael Dudok de,Wit,d21399
Ian,McCrudden,d12795
Tim,Allen,d276
Bui Thac,Chuyên,d3410
Varick,Frissell,d6080
 George,Melford,d13023
Andrew,Traucki,d20041
Adam,Vardy,d20385
Sean,Byrne,d2648
Pasquale Festa,Campanile,d2769
Arnaud,Larrieu,d10895
 Jean-Marie,Larrieu,d10894
Ralf,Huettner,d8486
William,Monahan,d13516
Vijay,Lalwani,d10752
Peter,Callahan,d2732
Michael,Palmieri,d14964
 Donal,Mosher,d13759
Borys,Lankosz,d10856
Dror,Soref,d18788
Paul,King,d10056
Milind,Ukey,d20270
Jerami,Cruise,d4043
N/A,Killjoy,d9956
 Michael Todd,Schneider,d17668
 Fred,Vogel,d20627
 Cristie,Whiles,d21147
Lena,Dunham,d4969
 H. Bruce,Humberstone,d8526
 Lothar,Mendes,d13051
 Stephen,Roberts,d16651
 Gottfried,Reinhardt,d16374
Rob,Stefaniuk,d18992
Jalmari,Helander,d7883
Charles Francis,Kinnane,d10065
David,Lebrun,d11057
Manuel,Poirier,d15662
Michael,Glawogger,d6657
Ossie,Davis,d4346
 John M.,Stahl,d18933
Zeki,Demirkubuz,d4492
Mia,Hansen-Løve,d7585
Semih,Kaplanoglu,d9532
Sarunas,Bartas,d1206
Auraeus,Solito,d18742
Jacques-Yves,Cousteau,d3910
Konrad,Wolf,d21433
 Wolfgang,Kohlhaase(co-director),d10251
Dana Heinz,Perry,d15375
Esteban,Ramírez,d16161
Marvin,Kren,d10454
Fredric,Hobbs,d8169
Tanya,Hamilton,d7518
Richard,Oswald,d14844
Julia,Solomonoff,d18752
Gini,Reticker,d16435
Åke,Lindman,d11559
 Sakari,Kirjavainen(co-director),d10085
Stuart,Beattie,d1321
Daina,Reid,d16357
Shivajee,Chandrabhushan,d3123
Joseph,Kosinski,d10364
 Frank,Borzage,d2070
Raúl de la,Fuente,d6105
 Pablo,Iraburu,d8752
 Harkaitz Martinez de San,Vicente,d20508
 Igor,Otxoa,d14855
Richard J.,Lewis,d11453
John,Wells,d21062
Leigh,Jason,d8997
J. Walter,Ruben,d17030
Jody,Dwyer,d5040
Ari,Gold,d6738
Richard,Temtchine,d19696
Alexandru,Solomon,d18748
Tracey,Hecht,d7828
Martin,Curland,d4110
Alexis Dos,Santos,d17389
John,Paizs,d14923
Aldo,Lado,d10718
Alberto,Rodríguez,d16758
Peter,Manoogian,d12295
Valerio,Zurlini,d22024
Oliver,Rihs,d16555
 George,Singer(co-director),d18445
Krzysztof,Zanussi,d21861
Sheng,Ding,d4671
Greta,Gerwig,d6484
 Joe,Swanberg,d19385
Dominik,Graf,d6960
Frank L.,Anderson,d414
 Barry,Poltermann,d15715
Tony,Ayres,d849
Madeleine,Sackler,d17185
Ilisa,Barbash,d1081
 Lucien,Castaing-Taylor,d2989
Giancarlo,Tallarico,d19529
Abbas Alibhai,Burmawalla,d2538
 Mastan Alibhai,Burmawalla,d2537
Ravi,Chopra,d3334
 Stuart,Heisler,d7876
Mikkel,Nørgaard,d14510
Joseph,Guzman,d7333
Judith,Ehrlich,d5143
 Rick,Goldsmith,d6788
David,Dhawan,d4601
Abhishek,Sharma,d18057
Zach,LeBeau,d11021
Babbar,Subhash,d19252
Kyle,Schickner,d17603
Marcos,Efron,d5129
Steve,Antin,d517
Casper,Andreas,d451
Ola,Solum,d18759
Hiromasa,Yonebayashi,d21718
Eli,Craig,d3957
David,Bond,d1977
 Melinda,McDougall(co-director),d12819
Morrie,Ruvinsky,d17117
Eun-jin,Pang,d14991
 Hajime,Ishimine,d8789
 Shunichiro,Miki,d13226
Ik-joon,Yang,d21647
Giulio,Questi,d16031
Leslie,Iwerks,d8839
Israel,Cárdenas,d4159
 Laura Amelia,Guzmán,d7335
Jaroslaw,Sypniewski,d19417
 Jacek,Filipiak,d5661
 Michal,Gazda,d6391
Maneesh,Sharma,d18063
Carlo,Lizzani,d11637
Theo,Papadoulakis,d15011
Margaret,Brown,d2395
 Karen,Harley(co-director),d7631
 João,Jardim(co-director),d8974
Wayne,Orr,d14801
 Paul,Reubens,d16436
Massy,Tadjedin,d19471
Felix,Moeller,d13459
Guy,Caron,d2902
 David,Mallet,d12195
Dominic,Champagne,d3097
John,Scheinfeld,d17585
Sooraj R.,Barjatya,d1120
Luigi,Comencini,d3684
Sngmoo,Lee,d11162
Bette,Gordon,d6865
Denis,Héroux,d8636
A.R.,Murugadoss,d13937
Ahmed,Khan,d9888
 Gilbert,Pratt,d15841
Aleksandr,Buravskiy,d2509
Aleksandr,Kott,d10382
Kutlug,Ataman,d732
József,Gémes,d7352
Sylvie,Verheyde,d20469
Roberto,Gavaldón,d6375
Sandrine,Veysset,d20500
Yoshishige,Yoshida,d21737
Miguel,Cohan,d3577
Hélène,Cattet,d3019
 Bruno,Forzani,d5893
Andrew,Bellware,d1427
Diego,Kaplan,d9529
Sven,Taddicken,d19468
Gianni,Zanasi,d21853
Arthur,Dreifuss,d4890
Juan Carlos,Valdivia,d20347
Kevin,Altieri,d302
Pierre,Thoretton,d19827
Christopher,Doyle,d4872
Fred,Cavayé,d3032
Jordan,Scott,d17813
Yael,Hersonski,d8010
Teddy,Newton,d14256
Jigar,Talati,d19523
Alan C.,Blomquist,d1878
Jeff,Malmberg,d12206
Kenneth,Anger,d489
Carol,Morley,d13703
Sol,Tryon,d20121
Anupam,Kher,d9911
Charles,Martin,d12488
James,Franco,d5958
Maximilian,Erlenwein,d5298
Joao G.,Amorim,d372
Akiz,Akiz,d186
Lance,Daly,d4227
Rithy,Panh,d14995
Arch,Oboler,d14595
Robert Barry,Ptolemy,d15939
 Dmitry,Vasyukov,d20415
Simon Cellan,Jones,d9236
Éric,Besnard,d1641
Leo,Birinsky,d1764
 Paul,Leni,d11261
Veit,Harlan,d7630
Richard,Danto,d4263
 Liam,Saury,d17491
Stéphane,Brizé,d2309
Andrea,Molaioli,d13483
Andreas,Öhman,d22080
Emmett,Malloy,d12204
Vipul Amrutlal,Shah,d18010
Deon,Taylor,d19648
Tim,Kirkby,d10091
Sam,O'Steen,d14580
Vernon P.,Becker,d1349
Peyton,Wilson,d21314
Norman,Krasna,d10434
Daming,Chen,d3216
Hank,Whetstone,d21146
Duncan,Ward,d20851
Sam,Liu,d11631
Pascal,Jongen,d9246
Mitsuo,Yanagimachi,d21640
Martín,Rejtman,d16394
Linda Goldstein,Knowlton,d10217
 Linda,Hawkins,d7776
Hugo,Fregonese,d6020
Jean-Paul,Salomé,d17296
Ryan Stevens,Harris,d7669
Cécile,Telerman,d19684
 Wolfgang,Liebeneiner,d11493
Jari,Kokko,d10270
Angel,Gracia,d6949
Nikos,Koundouros,d10388
Andrew van den,Houten,d8385
Kôsei,Saitô,d17223
Alister,Grierson,d7128
Jason,Stutter,d19237
Joseph,Strick,d19206
Brian,Skeet,d18512
 Robert B.,Sinclair,d18431
Hae-jun,Lee,d11109
Pedro,Lazaga,d11010
Stewart,Hopewell,d8317
Andrew,Paquin,d15025
Michel,Levesque,d11368
Crispin,Glover,d6687
Peter,Newbrook,d14230
Stuart,Samuels,d17327
Sherry,Hormann,d8338
Rudolf van den,Berg,d1519
Zero,Chou,d3341
Dae-seung,Kim,d9969
Josh,Appignanesi,d541
Helmut,Weiss,d21029
George,Nolfi,d14401
 Herbert,Kline,d10167
Andy De,Emmony,d5225
Mohammed,Lakhdar-Hamina,d10740
Henri,Colpi,d3672
Robert,Abel,d26
 Pierre,Adidge,d93
Roberto,Hernández,d7998
 Geoffrey,Smith,d18605
Josh,Radnor,d16087
Anselmo,Duarte,d4917
Barbara,Brancaccio,d2197
 Joshua,Zeman,d21907
Julien,Nitzberg,d14377
Karl,Geurs,d6491
Jôji,Iida,d8678
David,Presley,d15858
David,Earnhardt,d5065
Chung Man,Yee,d21682
Jesse,Warren,d20875
Dmitriy,Kiselev,d10105
 Aleksandr,Voytinskiy,d20676
Kevin,Asch,d684
Barry,Jenkins,d9042
Kunio,Kato,d9627
 John,Gaeta,d6196
Andy,Sidaris,d18300
Henry,Saine,d17216
Dan,Gildark,d6558
Megumi,Sasaki,d17443
Anthony,Geffen,d6408
Chaz,Thorne,d19828
André,Øvredal,d22089
Razvan,Georgescu,d6447
 Florin,Iepan,d8669
Stefan,Constantinescu,d3734
 Julio Soto,Gurpide,d7318
Steven,Lawrence,d10999
David,Winkler,d21340
Matthew,Porterfield,d15766
Scott,Teems,d19679
Brigitte,Berman,d1575
Peter,Andrikidis,d470
Ralf,Westhoff,d21111
Sebastián,Borensztein,d2043
Luiso,Berdejo,d1512
Rick,Reinert,d16372
Lewin,Webb,d20939
Michael,Hofmann,d8219
John,Suits,d19279
 Gabriel,Cowan(co-director),d3927
Jackie,Bastide,d1252
 Jean-Jacques,Beineix,d1393
Timothy,Bond,d1981
Matt,Sadowski,d17193
 Matt,Sadowski,d17192
Angus,MacLane,d12000
Yevgeni,Bauer,d1271
Eduard,Cortés,d3862
Jeremy,Sims,d18421
Adam,Kane,d9491
Jason,Eisener,d5152
Elia,Suleiman,d19284
Måns,Herngren,d7991
Cliff,Bogart,d1932
 Kyle,Bogart,d1930
Chuck,Patton,d15199
Mike,Davis,d4344
Johnny,Martin,d12499
Benoit,Pilon,d15552
Ertem,Egilmez,d5138
Kornél,Mundruczó,d13857
Kirill,Serebrennikov,d17949
Robert,Thalheim,d19743
Gustav,Deutsch,d4569
Celina,Murga,d13898
Atif,Yilmaz,d21698
Clio,Barnard,d1142
Michael,Rowe,d17006
Mathieu,Amalric,d335
Matt,Dorff,d4809
Andrea,Dorfman,d4811
Arnold,Fanck,d5437
 Georg Wilhelm,Pabst,d14895
Allan,King,d10038
Steffen,Haars,d7372
 Flip Van der,Kuil,d10546
Júlíus,Kemp,d9790
Daniel,Espinosa,d5335
Adriana,Maggs,d12088
Pernilla,August,d784
Michael,Madsen,d12069
Greg,Ford,d5856
 Friz,Freleng,d6027
 Chuck,Jones,d9197
 Terry,Lennon,d11266
 Robert,McKimson,d12893
 Maurice,Noble(co-director),d14391
Matt,Harlock,d7634
 Paul,Thomas,d19771
Jason,Winer,d21329
Drake,Doremus,d4808
 Shannon,Hartman,d7701
Paul,Johansson,d9121
Steven J.,Santos,d17393
Ryan,Shiraki,d18237
Luca,Miniero,d13350
Antti,Jokinen,d9191
Michael,Pavone,d15223
Shirin,Neshat,d14205
 Shoja,Azari,d852
Mahmut Fazil,Coskun,d3869
Andrej,Kosak,d10360
Ryan,Schifrin,d17610
 Donald,MacKenzie,d11995
Gonzalo,Arijon,d596
Sergiu,Nicolaescu,d14306
Irena,Salina,d17270
 Dan,Berger,d1524
Michael,Mayhew,d12700
Martin,Gypkens,d7347
Paul,Wegener,d20976
 Stellan,Rye(co-director),d17142
Dominic,Murphy,d13909
Pedro,González-Rubio,d6822
Nana,Neul,d14214
Fernanda,Cardoso,d2855
Steven,Kastrissios,d9617
Cosima,Dannoritzer,d4258
Michel,Leclerc,d11059
Simon,Staho,d18936
Keith,Scholey,d17690
 Alastair,Fothergill(co-director),d5908
Paul,Fierlinger,d5651
 Sandra,Fierlinger,d5650
Raul,Inglis,d8727
Vladimir,Khotinenko,d9922
Dudley,Murphy,d13910
 William C. de,Mille,d13255
Franco,Rosso,d16947
Paddy,Wivell,d21416
Chris,Moore,d13598
Ernesto,Cabellos,d2677
Harry,Kümel,d10680
Vincent,Monnikendam,d13536
Meghan,Eckman,d5092
Jorge Michel,Grau,d7012
Benjamin,Heisenberg,d7875
Sasa,Gedeon,d6403
Amat,Escalante,d5318
Athina Rachel,Tsangari,d20128
Kira,Muratova,d13892
Yoon-ki,Lee,d11175
Deborah,Chow,d3345
Boris von,Sychowski,d19410
Paco,Cabezas,d2678
Tim,Doiron,d4735
 April,Mullen,d13835
T. Michael,Conway,d3743
Rod,Holcomb,d8232
Michael D.,Sellers,d17906
Motoyoshi,Oda,d14605
Jeong-beom,Lee,d11124
Alex,March,d12330
Chris J.,Ford,d5854
Edgar,Selwyn,d17914
Johan,Grimonprez,d7160
Janet,Grillo,d7152
Jonathan auf der,Heide,d7858
Conor,Horgan,d8335
Mohamed Al,Daradji,d4268
Matt,Eskandari,d5328
 Michael A.,Pierce,d15521
Alex,Merkin,d13108
Bela,Negi,d14147
Florian,Gallenberger,d6244
Peter,Rodger,d16732
 David,Heilbroner,d7866
Michael,Patrei,d15186
Maurice,Elvey,d5211
Huck,Botko,d2090
 Andrew,Gurland,d7316
Grzegorz,Królikiewicz,d10509
Andy Abrahams,Wilson,d21303
Christian E.,Christiansen,d3367
Sadao,Yamanaka,d21627
 Paul,Henreid,d7945
Barbara,Loden,d11671
Ronald,Bronstein,d2335
Alain,Guiraudie,d7275
Benedek,Fliegauf,d5784
Justus von,Dohnányi,d4728
Andrea,Staka,d18939
Richard,Brandes,d2205
Lawrence,Trilling,d20081
Agustí,Vila,d20546
Antoinette,Beumer,d1664
Ilkka,Vanne,d20379
Cody,Cameron,d2752
Evan,Oppenheimer,d14766
Serge,Bromberg,d2329
 Ruxandra,Medrea,d12977
Anders,Anderson,d407
Justin,Johnson,d9156
 Aaron,Marshall,d12448
 Erik,Mauck,d12672
Giuseppe,Capotondi,d2830
Stephen,Burke,d2532
Joe,Cornish,d3844
Carlo,Ledesma,d11077
Robert Kane,Pappas,d15022
Ellie,Kanner,d9510
Jennifer Yuh,Nelson,d14185
Richard,Ayoade,d847
Billy,Chan,d3105
Alfred,Santell,d17379
Charlie,Minn,d13355
Nicolo,Donato,d4758
Elijah,Drenner,d4891
Gaston,Biraben,d1755
Dan,Rush,d17080
Matthew J.,Pellowski,d15298
Simon,Rumley,d17076
Erik,White,d21165
Gary,Lundgren,d11876
Laura,Poitras,d15666
Abolfazl,Jalili,d8929
 Thierno Faty,Sow,d18821
Christopher,Wilcha,d21223
Christoph,Hochhäusler,d8177
Adam,Curtis,d4124
Jim,Finn,d5686
Anne-Marie,Miéville,d13443
Jaime Humberto,Hermosillo,d7984
Amir,Muhammad,d13815
Saverio,Costanzo,d3883
Donal,MacIntyre,d11992
Daniel,Lapaine,d10868
Michael,Goldbach,d6742
Tapio,Suominen,d19327
Margot,Benacerraf,d1439
Péter,Forgács,d5870
Carole,Holliday,d8248
 Matthew,O'Callaghan,d14529
 Theresa,Cullen,d4080
Reinout,Oerlemans,d14619
Daniel,Taradash,d19577
Whitney,Ransick,d16187
Jesse,Holland,d8242
 Andy,Mitton,d13423
Harmon,Jones,d9220
Brad,Isaacs,d8769
James M.,Hausler,d7768
Jacob,Chase,d3174
Christian J.,Pinto,d15585
John Murray,Anderson,d424
 Pál,Fejös,d5534
Antonio,Negret,d14150
 Ai Lene,Chor,d3338
 Maria,Gigante,d6539
 Laura,Lonigro,d11715
 Amber,Mohammad,d13468
 Aprill,Winney,d21349
 Etta,Worthington,d21523
