first_name,last_name,writer_id
Jonny,Halberg,w18766
 Pål,Sletaune,w44827
 Chris,Brancato,w5508
Larry,David,w10797
Ben,Ramsey,w39203
Edgar Rice,Burroughs,w6558
 J. Anderson,Black,w4467
William,Mickelberry,w32298
 Dan,Vining,w49714
Tim,McCanlies,w31251
Andrei,Kurkov,w26260
 Paul Henry,Powell,w38363
James F.,Robinson,w40503
Jill,Sprecher,w45652
 Karen,Sprecher,w45651
 Michael,Tolkin,w48106
 Mark Evan,Schwartz,w43003
David C.,Johnson,w22864
Thom,Fitzgerald,w14451
Naomi,Wallace,w50154
Vera,Chapman,w8002
 Kirk,DeMicco,w11025
 William,Schifrin,w42680
 Jacqueline,Feather,w13868
 David,Seidler,w43252
 Dean,Devlin,w11455
Warren,Beatty,w3228
 Jeremy,Pikser,w37804
Hunter S.,Thompson,w47798
 Tony,Grisoni,w18116
 Tod,Davies,w10835
 Alex,Cox,w9910
Master,P,w36210
 Leroy,Douglas,w12097
 Master,P,w36209
 Carrie,Mungo,w33869
Mark,Nutter,w35302
 Thomas R.,Wolfe,w51774
 Boyd,Hale,w18771
Steven,Rogers,w40725
Nikolaj,Frobenius,w15341
 Erik,Skjoldbjærg,w44750
Michael,Boston,w5199
Scott,Reynolds,w39922
 Patrick Smith,Kelly,w24365
Caroline,Link,w28469
 Beth,Serlin,w43414
Michael,Browning,w6093
Deborah,Kaplan,w23776
Honoré de,Balzac,w2524
 Susan,Tarr,w47289
Lisa,Cholodenko,w8412
Angela,Huth,w21540
 Keith,Dewhurst,w11466
 David,Leland,w27695
 Lavinia,Currier,w10350
 Martin,Edmunds,w12788
Majid,Majidi,w29817
Tim,Kirkman,w25092
Tiffanie,DeBartolo,w10976
Christopher Scott,Cherot,w8218
Manuel,Pradal,w38400
Robert D. San,Souci,w45423
 Rita,Hsiao,w21206
 Raymond,Singer,w44593
 Eugenia,Bostwick-Singer,w5200
 Dean,DeBlois,w10979
 Chris,Williams,w51332
 Tim,Hodge,w20629
 Julius,Aguimatang,w352
 Jodi Ann,Johnson,w22821
 David,Reynolds,w39906
 Joe,Ekers,w12928
 Theodore,Newton,w34776
 Larry,Scholl,w42853
 Frank,Nissen,w35012
Eoin,McNamee,w31705
 Eoin,McNamee,w31704
Chris,Carter,w7452
 Frank,Spotnitz,w45634
 Chris,Carter,w7438
Conor,McPherson,w31728
Hugh,Lofting,w28716
 Larry,Levin,w28007
Joan,Lindsay,w28438
 Cliff,Green,w17811
Sherman,Alexie,w674
 Sherman,Alexie,w673
 Jacques,Parsi,w36734
Vincent,Gallo,w15801
 Vincent,Gallo,w15797
 Alison,Bagnall,w2279
 Shane,Salerno,w41901
 Alfred,Gough,w17489
 Miles,Millar,w32419
 Channing,Gibson,w16540
Ludwig,Bemelmans,w3530
 Malia Scotch,Marmo,w30487
 Mark,Levin,w28009
 Jennifer,Flackett,w14468
Gavin,Scott,w43126
 Adam,Rifkin,w40165
Darren,Aronofsky,w1692
 Darren,Aronofsky,w1691
 Sean,Gullette,w18392
 Eric,Watson,w50477
Susan,Skoog,w44766
Ed,Decter,w11135
 John J.,Strauss,w46346
 Ed,Decter,w11134
 Peter,Farrelly,w13789
Edward D. Wood,Jr.,w23277
John Monk,Saunders,w42408
 Hope,Loring,w28909
 Louis D.,Lighton,w28308
 Julian,Johnson,w22825
Edmund,Goulding,w17525
 Sarah Y.,Mason,w30814
 Norman,Houston,w21111
 James,Gleason,w16879
Erich Maria,Remarque,w39778
 Maxwell,Anderson,w1120
 George,Abbott,w33
 Del,Andrews,w1218
 C. Gardner,Sullivan,w46578
 Howard,Estabrook,w13420
Vicki,Baum,w3122
 William Absalom,Drake,w12209
Reginald,Berkeley,w3857
 Sonya,Levien,w28003
Talbot,Jennings,w22614
 Carey,Wilson,w51473
 Charles,Nordhoff,w35118
 James Norman,Hall,w18806
 Margaret,Booth,w5049
William Anthony,McGuire,w31542
 Heinz,Herald,w20080
 Geza,Herczeg,w20103
 Matthew,Josephson,w23141
 George S.,Kaufman,w24067
 Moss,Hart,w19377
 Richard,Llewellyn,w28624
Arthur,Wimperis,w51558
 George,Froeschel,w15346
 Claudine,West,w50893
 Jan,Struther,w46435
Frank,Butler,w6650
 Frank,Cavett,w7689
Charles R.,Jackson,w22175
 Charles,Brackett,w5409
Robert E.,Sherwood,w43945
 MacKinlay,Kantor,w23741
Laura Z.,Hobson,w20613
Robert Penn,Warren,w50395
Fredric M.,Frank,w15018
 Barré,Lyndon,w29288
 Theodore St.,John,w22781
 Fredric M.,Frank,w15001
 James,Jones,w22977
Budd,Schulberg,w42920
 Budd,Schulberg,w42919
 Malcolm,Johnson,w22833
Paddy,Chayefsky,w8114
 Paddy,Chayefsky,w8113
 Arthur,Laurents,w27100
 Jerome,Robbins,w40371
John,Osborne,w36046
 Henry,Fielding,w14191
Robert,Bolt,w4927
Stirling,Silliphant,w44353
 John,Ball,w2489
Lionel,Bart,w2910
 Vernon,Harris,w19300
Waldo,Salt,w41965
 James Leo,Herlihy,w20121
Ernest,Tidyman,w47926
 Robin,Moore,w33246
Sylvester,Stallone,w45745
Avery,Corman,w9680
Judith,Guest,w18326
Colin,Welland,w50784
Karen,Blixen,w4637
 Judith,Thurman,w47896
 Errol,Trzebinski,w48545
 Kurt,Luedtke,w29115
Mark,Peploe,w37237
 Enzo,Ungari,w48962
Alfred,Uhry,w48910
 Alfred,Uhry,w48909
Andy,Lewis,w28143
 David E.,Lewis,w28120
Alex,Cox,w9922
Dennis,Lee,w27482
 Jim,Henson,w20066
David,Chaskin,w8064
 Bruce,Wagner,w49986
 Chuck,Russell,w41460
 William,Kotzwinkle,w25770
 Jim,Wheat,w50983
 Ken,Wheat,w50984
 John,Skipp,w44747
 Craig,Spector,w45514
 Leslie,Bohem,w4843
 Rachel,Talalay,w47128
Victor,Miller,w32550
Ron,Kurz,w26304
 Victor,Miller,w32499
Martin,Kitrosser,w25145
 Carol,Watson,w50474
 Ron,Kurz,w26303
 Martin,Kitrosser,w25144
 Barney,Cohen,w9029
 Bruce Hidemi,Sakow,w41845
 David,Cohen,w9038
 Danny,Steinmann,w45968
Tom,McLoughlin,w31662
Daryl,Haney,w19033
 Manuel,Fidello,w14175
Rob,Hedden,w19791
Dhani,Lipsius,w28518
 Larry,Rattner,w39391
 Benjamin,Ruffner,w41390
 Michael,Jacobs,w22206
 Dominique,Othenin-Girard,w36103
 Shem,Bitterman,w4442
William,Gray,w17775
 Robert Guza,Jr.,w23247
Ron,Oliver,w35797
Richard,Beattie,w3224
Don,Mancini,w30001
 Don,Mancini,w29998
 John,Lafia,w26563
Steven,Spielberg,w45576
 Michael,Grais,w17645
 Steven,Spielberg,w45575
Mark,Victor,w49563
Gary,Sherman,w43911
 Brian,Taggert,w47027
William Peter,Blatty,w4591
 William Peter,Blatty,w4590
William,Goodhart,w17273
 Warren,Murphy,w33981
Chris,Columbus,w9290
 Charles S.,Haas,w18624
Johnston,McCulley,w31372
 Randall,Jahnson,w22298
 John,Eskow,w13388
Theresa,Connelly,w9392
Stanley R.,Greenberg,w17880
 Harry,Harrison,w19332
 Thea von,Harbou,w19145
Paul,Gallico,w15787
 Wendell,Mayes,w31131
Mary,Rodgers,w40620
 Mary,Rodgers,w40617
 Samuel W.,Taylor,w47406
Victor,Herbert,w20096
 Glen,MacDonough,w29427
 Ward,Kimball,w24922
 Lowell S.,Hawley,w19625
 Anna Alice,Chapin,w7966
Felix,Salten,w41967
 Larry,Morey,w33383
 Mel,Shaw,w43722
 Chuck,Couch,w9830
 Shinobu,Hashimoto,w19508
 Choderlos de,Laclos,w26534
Frank,Herbert,w20093
 David,Lynch,w29270
Nikos,Kazantzakis,w24206
Vladimir,Nabokov,w34197
 Stephen,Schiff,w42671
 Greg,Norberg,w35111
 Michael,McManus,w31673
Robert,Rodat,w40603
Tommy,O'Haver,w35479
Wang,Xiaobo,w52159
 Yuan,Zhang,w52949
Ted,Key,w24614
 Roswell,Rogers,w40712
Joseph L.,McEveety,w31430
 Lila,Garrett,w16031
 Bernie,Kahn,w23522
 Stewart C.,Billett,w4298
Lloyd,Alexander,w656
 David,Jonas,w22945
 Richard,Rich,w40013
 Al,Wilson,w51466
 Roy,Morita,w33460
 Art,Stevens,w46090
 Joe,Hale,w18772
 Rosemary Anne,Sisson,w44675
 Roy Edward,Disney,w11732
 Tony,Marino,w30381
 Ron,Clements,w8833
 Doug,Lefler,w27599
Jeb,Rosebrook,w40932
 Bob,Barbash,w2626
 Richard H.,Landau,w26727
 Jeb,Rosebrook,w40931
 Gerry,Day,w10956
 Ben,Stahl,w45725
Blake,Snyder,w45152
 Colby,Carr,w7353
David,Swift,w46851
 Michael,Innes,w21904
Alan,Caillou,w6836
 John,Cotter,w9821
 Erik,Tarloff,w47275
 Griff Du,Rhone,w39954
Marc,Stirdivant,w46187
 Robert,Sheckley,w43766
Lawrence Edward,Watkin,w50458
 H.T.,Kavanagh,w24117
 Jimmy,Sangster,w42150
Laurens van der,Post,w38315
 Robert,Caswell,w7618
 Sally,Robinson,w40491
Mark H.,Baker,w2394
 Michael,Burton,w6576
 Matt,MacManus,w29487
Ellis,Kadison,w23494
 Upton,Sinclair,w44576
Peter,Young,w52609
 Matthew,O'Callaghan,w35399
 Eve,Titus,w48009
 Paul,Galdone,w15725
Kyle,Crichton,w10069
 Cordelia Drexel,Biddle,w4242
 Kyle,Crichton,w10065
 AJ,Carothers,w7327
Arthur,Alsberg,w840
 Don,Nelson,w34597
 Mick,Garris,w16040
 Neil,Cuthbert,w10406
 Brian,Yuzna,w52696
 Ed,Naha,w34260
 Garry,Goodrow,w17316
 Thom,Eberhardt,w12711
 Peter,Elbling,w12944
 Tom,Schulman,w42927
 Arthur,Alsberg,w839
 Rod,Piffath,w37791
James,Algar,w694
 Kevin,Fox,w14901
 Lewis,Friedman,w15279
 Jeff,Wright,w52035
Sandra,Goldbacher,w17044
Benoît,Jacquot,w22265
 Jérôme,Beaujour,w3242
Daniel,Mainwaring,w29800
 Daniel,Mainwaring,w29799
Boris,Pasternak,w36813
Horton,Foote,w14695
Randy,Shilts,w43998
 Arnold,Schulman,w42924
Dana,Olsen,w35831
Kevin,Reynolds,w39919
Liliana,Cavani,w7675
 Italo,Moscati,w33617
 Barbara,Alberti,w560
 Amedeo,Pagani,w36262
 Liliana,Cavani,w7674
Péter,Dobai,w11786
 István,Szabó,w46900
 Klaus,Mann,w30117
Jeanne,Rosenberg,w40974
Robert,Stevenson,w46124
Ward,Greene,w17905
John,Musker,w34041
 Hans Christian,Andersen,w1090
 Howard,Ashman,w1809
Bob,Tzudiker,w48844
 Dodie,Smith,w44932
Thomas,Meehan,w31830
 Phillip,Borsos,w5140
 Barry,Healey,w19745
 Thomas,Meehan,w31828
J.M.,Barrie,w2857
Jules,Feiffer,w13905
 E.C.,Segar,w43224
 Byron,Simpson,w44537
 Margery,Sharp,w43687
Margery,Sharp,w43692
 Fred,Lucky,w29102
 Dick,Sebast,w43175
Duane,Capizzi,w7125
 Doug,Langdale,w26806
 Mark,McCorkle,w31330
 Tad,Stones,w46281
 Kevin,Campbell,w6993
 Mirith J.,Colao,w9136
 Bill,Motz,w33686
 Steve,Roberts,w40421
 Dev,Ross,w41053
 Bob,Roth,w41131
 Jan,Strnad,w46392
 Brian,Swenlin,w46829
Walter,Murch,w33930
 Gill,Dennis,w11308
Dave,Stevens,w46106
 Danny,Bilson,w4309
 Paul De,Meo,w32047
 William,Dear,w11094
Erdman,Penner,w37211
 Charles,Perrault,w37338
Ray,Bradbury,w5420
 Ray,Bradbury,w5417
Dalton S.,Reymond,w39898
 Morton,Grant,w17698
 Dalton S.,Reymond,w39897
 Joel Chandler,Harris,w19287
Brian,Grazer,w17784
 Bruce Jay,Friedman,w15273
Darlene,Craviotto,w10006
Steve,Bloom,w4689
S.E.,Hinton,w20514
 Tim,Hunter,w21439
Steven,Lisberger,w28534
 Steven,Lisberger,w28533
 Bonnie,MacBird,w29410
Jonathan Marc,Feldman,w13948
 Robert,Zappia,w52805
Steve,Martin,w30676
 Michael,Elias,w12975
Carl,Reiner,w39725
 George,Gipe,w16754
George,Gipe,w16755
 Carl,Reiner,w39720
 Meg,Kasdan,w23924
 John,Esposito,w13405
Kathleen,Rowell,w41253
 S.E.,Hinton,w20512
Willard,Huyck,w21553
Chris,Conkling,w9368
 Peter S.,Beagle,w3185
 J.R.R.,Tolkien,w48104
George,Orwell,w36023
 Stephen,King,w24974
 Don Carlos,Dunaway,w12431
 Lauren,Currier,w10349
 George,Goldsmith,w17169
Don,Bluth,w4730
 Ken,Cromar,w10108
 Gary,Goldman,w17140
 Linda,Miller,w32474
 Monica,Parker,w36648
 John,Pomeroy,w38157
 Guy,Shulman,w44192
 David J.,Steinberg,w45935
 David N.,Weiss,w50731
 Larry,Wilson,w51499
Susannah,Grant,w17715
 Andy,Tennant,w47522
 Rick,Parks,w36696
Brian De,Palma,w36364
Ian,McEwan,w31439
 David,Ryan,w41542
 Jesse,Peretz,w37280
John,Hamburg,w18887
Ulrike,Koch,w25440
David,Simkins,w44454
 Leslie,Bricusse,w5729
E.B.,White,w51085
Richard,Adams,w223
 Martin,Rosen,w40943
Robert C.,O'Brien,w35390
 Don,Bluth,w4729
David,Odell,w35613
Judy,Freudberg,w15218
Flint,Dille,w11663
 Charles,Swenson,w46832
William,Hjortsberg,w20587
Joel,Schumacher,w42966
 Carl,Kurlander,w26262
Jean M.,Auel,w1972
Fred,Dekker,w11174
 Ethan,Wiley,w51277
Jamie,Uys,w49056
Sydney,Newman,w34766
 Don,MacPherson,w29497
Tamara,Jenkins,w22603
Pupi,Avati,w2053
Cuca,Canals,w7043
 Jean-Louis,Benoît,w3666
 Bigas,Luna,w29155
 Didier,Decoin,w11131
Chuck,Parello,w36552
Richard,Fire,w14347
 John,McNaughton,w31707
 Herman,Weigel,w50618
 Robert,Easton,w12700
Karin,Howard,w21154
Costa,Dillon,w11669
 John De,Bello,w3488
 J. Stephen,Peace,w37005
Jon,Ayre,w2120
 Jon,Ayre,w2119
Pierre,Jolivet,w22939
 Olivier,Schatzky,w42594
 Bruce,Robinson,w40473
David S.,Goyer,w17552
Daryl,Matthews,w31008
Anthony,Abrams,w109
 Adam Larson,Broder,w5836
 Michael,Traeger,w48308
 Mike,White,w51061
Brad,Anderson,w1137
 Lyn,Vaus,w49312
Sarah,Kernochan,w24533
Geoff,Chapple,w8008
 Kely,Lyons,w29307
Michael,McDowell,w31414
Hume,Cronyn,w10123
 Victor,Canning,w7070
Arthur La,Bern,w3903
 Anthony,Shaffer,w43531
Leon,Uris,w49013
Brian,Moore,w33260
Winston,Graham,w17635
 Jay Presson,Allen,w755
Maxwell,Anderson,w1162
 D.B.,Wyndham-Lewis,w52129
 Jack Trevor,Story,w46302
 Paul,Anthelme,w1355
Raymond,Chandler,w7920
 Czenzi,Ormonde,w35976
 Whitfield,Cook,w9503
 Patricia,Highsmith,w20368
Whitfield,Cook,w9521
 Alma,Reville,w39875
 Selwyn,Jepson,w22648
Bill,Plympton,w38018
 P.C.,Vey,w49535
Tina,Andrews,w1234
 Alan,Plater,w37983
François,Ozon,w36200
 Bob,Dolman,w11883
Oscar,Fraley,w14951
 Eliot,Ness,w34676
Frank,Sebastiano,w43180
 Norm,MacDonald,w29416
 Fred,Wolf,w51751
Peter,Shapiro,w43650
Eddie,Richey,w40085
John,Colton,w9285
 Margaret,Linden,w28388
 Helen,Simpson,w44541
 Hume,Cronyn,w10122
 James,Bridie,w5737
Robert,Hichens,w20303
 David O.,Selznick,w43328
Thornton,Wilder,w51274
 Gordon,McDonell,w31403
Peter,Viertel,w49596
 Dorothy,Parker,w36639
Norman,Krasna,w25880
Samson,Raphaelson,w39293
 Anthony,Berkeley,w3852
Sidney,Gilliat,w16678
 Sidney,Gilliat,w16677
 J.B.,Priestley,w38543
Ethel Lina,White,w51086
 Frank,Launder,w27075
Josephine,Tey,w47603
 Edwin,Greenwood,w17936
 Anthony,Armstrong,w1620
 Gerald,Savory,w42463
 E.V.H.,Emmett,w13129
Campbell,Dixon,w11760
 Jesse Lasky,Jr.,w23218
 A.R.,Rawlinson,w39445
 Emlyn,Williams,w51336
Heinz,Reichert,w39684
 Ernst,Marischka,w30401
 Guy,Bolton,w4928
 Claude,Allain,w729
 André,Dugès,w12409
 A.M.,Willner,w51457
Joseph Jefferson,Farjeon,w13742
 Joseph Jefferson,Farjeon,w13741
 Alfred,Hitchcock,w20566
 Rodney,Ackland,w159
Dale,Collins,w9238
 Val,Valentine,w49133
John,Galsworthy,w15812
Adrian,Brunel,w6143
 Walter C.,Mycroft,w34090
Sean,O'Casey,w35403
Clemence,Dane,w10631
Hall,Caine,w6849
 Eliot,Stannard,w45783
 Benn W.,Levy,w28065
Alfred,Hitchcock,w20568
Francis,Lee,w27488
Constance,Collier,w9212
 Ivor,Novello,w35224
Noël,Coward,w9898
Marie Belloc,Lowndes,w29012
Oliver,Sandys,w42139
David,Levien,w28004
 Brian,Koppelman,w25644
André,Bijelic,w4287
 Vincenzo,Natali,w34435
 Graeme,Manson,w30177
Karen,Janszen,w22433
Milton S.,Gelman,w16257
 John,Irving,w21959
 Kenny,Moore,w33238
Lina,Wertmüller,w50885
Alan,Ormsby,w35979
 David,Greenwalt,w17935
Ken,Hixon,w20581
Tamar Simon,Hoffs,w20719
 M.L.,Kessler,w24587
Barry,Strugatz,w46431
 Mark R.,Burns,w6512
Barbara,Benedek,w3575
 Paul,Brickman,w5726
 Moshé,Mizrahi,w32884
Peter,Sellars,w43301
 Joan,Cusack,w10390
 Mikhail,Baryshnikov,w2977
 Peter,Gallagher,w15761
 Ron,Vawter,w49316
Laura,Ziskin,w53055
Valerie,Curtin,w10361
Jon Stevens,Alon,w825
Michael,Elias,w12976
 Rich,Eustis,w13468
Alan J.,Adler,w268
 Michael,Shoob,w44118
 Frank,Levering,w27987
Craig,Bolotin,w4919
 Craig,Bolotin,w4918
 Terence,Mulcahy,w33808
 Larry,Gelbart,w16235
Emilio,Estevez,w13429
 Tim,Kazurinsky,w24211
 Denise,DeClue,w10985
 Ranald,MacDougall,w29429
 Albert,Husson,w21512
 Sam,Spewack,w45560
 Bella,Spewack,w45559
Peter,Aykroyd,w2112
Ezra,Litwak,w28571
 Marjorie Schwartz,Nielsen,w34900
William,Reilly,w39711
 Claude,Kerven,w24558
Jack,Engelhard,w13165
Jerry,Stahl,w45731
Anna,Quindlen,w38922
 Karen,Croner,w10115
Ross,LaManna,w26471
 Ross,LaManna,w26470
Steve,Wright,w52068
 Kate,Grenville,w17988
Jeffrey,Falcon,w13636
 Lance,Mungia,w33866
Kaylie,Jones,w23034
 James,Ivory,w22101
Patrick,Dillon,w11672
 Ramin,Niami,w34818
J.D.,Zeik,w52859
 J.D.,Zeik,w52858
Silvio,Horta,w21035
Matthew L.,Healy,w19748
Mike,Armstrong,w1639
Paul,Bowles,w5331
Ranjit,Kapoor,w23798
 Mala,Sen,w43345
David,Sherwin,w43940
 David,Sherwin,w43939
 John,Howlett,w21181
Rudy,Dochtermann,w11808
 Jim,Moloney,w33043
 Sax,Rohmer,w40742
Ted,Sherdeman,w43870
 Russell S.,Hughes,w21324
 George Worthing,Yates,w52358
Bill,Lancaster,w26715
 John W. Campbell,Jr.,w23228
Marc,Sedaka,w43188
 Susanna,Styron,w46487
 Bridget,Terry,w47572
Todd,Alcott,w594
 Chris,Weitz,w50758
 Paul,Weitz,w50759
Steve,Koren,w25665
 Will,Ferrell,w14092
 Chris,Kattan,w24017
Dee,Snider,w45124
James,Thurber,w47893
 Monja,Danischewsky,w10661
Dale,Launer,w27077
Joan,Tewkesbury,w47602
John,Maybury,w31114
Marc,Levin,w28018
 Richard,Stratton,w46338
 Sonja,Sohn,w45212
 Marc,Levin,w28008
 Bonz,Malone,w29946
 Saul,Williams,w51364
Bo,Dietl,w11631
 Ken,Gross,w18155
 Jeremy,Iacone,w21686
Orville H.,Hampton,w18969
Stefan,Ruzowitzky,w41538
Rodman,Philbrick,w37614
 Charles,Leavitt,w27290
Arthur C.,Clarke,w8754
 Peter,Hyams,w21575
 Hesper,Anderson,w1112
Christopher De,Vore,w49857
 Eric,Bergren,w3836
 Frederick,Treves,w48409
 Ashley,Montagu,w33119
Toni,Morrison,w33561
 Akosua,Busia,w6608
 Adam,Brooks,w5909
Alice,Hoffman,w20692
Keith,Reddin,w39567
 Evan,Dunsky,w12483
 Brandon,Boyce,w5352
Vincenzo,Cerami,w7747
 Roberto,Benigni,w3611
Trey,Parker,w36682
Duane,Poole,w38202
 Arthur Conan,Doyle,w12159
John,Steakley,w45853
David,McKenna,w31599
Anthony,Bodden,w4777
N/A,Nas,w34406
 Hype,Williams,w51342
Christopher,Bram,w5495
 Bill,Condon,w9350
Lawrence,Wright,w52059
 Lawrence,Wright,w52038
 Edward,Zwick,w53171
Michael,Hirst,w20554
James,Lyons,w29309
 Trey,Callaway,w6914
Tom,Nursall,w35291
 Harris,Goldberg,w17056
 Michael,Allin,w793
Ron,Osborn,w36036
 Kevin,Wade,w49960
 Alberto,Casella,w7518
 Gladys,Lehman,w27625
Brian,Friel,w15308
 William Butler,Yeats,w52383
Noel S.,Baker,w2399
 Michael,Turner,w48746
J. Todd,Anderson,w1145
Djordje,Milicevic,w32408
 Paul,Zindel,w53036
 Edward,Bunker,w6373
Linda,Remy,w39782
Vincent,Patrick,w36883
 Abbe,Wool,w51967
James D.,Parriott,w36722
 Pier Paolo,Pasolini,w36788
David,Marconi,w30283
David N.,Weiss,w50745
 J. David,Stem,w45982
 Arlene,Klasky,w25174
 Gabor,Csupo,w10224
 Paul,Germain,w16369
John,Lasseter,w27018
 Andrew,Stanton,w45786
Marcos,Bernstein,w3989
 João Emanuel,Carneiro,w7289
 Walter,Salles,w41933
Robert,Orr,w35996
Kirk,Jones,w23036
Thomas,Vinterberg,w49720
 Mogens,Rukov,w41409
 Thomas,Vinterberg,w49719
Takeo,Murata,w33924
 Ishirô,Honda,w20887
 Shigeru,Kayama,w24171
Hideichi,Nagahara,w34227
 Tomoyuki,Tanaka,w47191
 Lisa,Tomei,w48134
 Straw,Weisman,w50721
Shin'ichi,Sekizawa,w43281
 Paul,Mason,w30812
 Bruce,Howard,w21124
James Ashmore,Creelman,w10030
 Ruth,Rose,w40908
 Merian C.,Cooper,w9564
 Edgar,Wallace,w50136
 Lorenzo Semple,Jr.,w23231
Ronald,Shusett,w44209
 Steven,Pressfield,w38478
Leora,Barish,w2716
Rospo,Pallenberg,w36351
Gregory,McDonald,w31402
 Leon,Capetanos,w7120
 Clive,Exton,w13535
 George MacDonald,Fraser,w15078
Edwin,Blum,w4713
David,Giler,w16643
Richard,Maibaum,w29774
 Michael G.,Wilson,w51502
Colin,Wilson,w51524
 Stephen,Curwick,w10385
George,Miller,w32524
 Judy,Morris,w33513
 Mark,Lamprell,w26707
 Dick,King-Smith,w25005
Vince,Gilligan,w16684
Jon,Bernstein,w3987
Peter,Berg,w3772
Ferzan,Ozpetek,w36204
 Ferzan,Ozpetek,w36203
 Stefano,Tummolini,w48683
 Aldo,Sambrell,w42016
Robert,Bloch,w4646
 Joseph,Stefano,w45889
Jim,Cartwright,w7470
 Mark,Herman,w20126
Scott B.,Smith,w45073
 Scott B.,Smith,w44984
 Jeff,Cesario,w7769
 Michael,Piller,w37820
Philip,LaZebnik,w26491
Wes,Anderson,w1176
 Owen,Wilson,w51507
Marc,Norman,w35142
Bill C.,Davis,w10888
 Bill C.,Davis,w10854
George,Seaton,w43170
 Valentine,Davies,w10836
 Leslie,Newman,w34749
 David,Newman,w34744
Greg,Taylor,w47429
Michael,Butler,w6658
 Dennis,Shryack,w44167
David,Morrell,w33494
 Michael,Kozoll,w25824
 William,Sackheim,w41717
 Sheldon,Lettich,w27948
 Diane,Thomas,w47691
Diane,Thomas,w47721
 David,Saperstein,w42227
David,Saperstein,w42228
 Stephen,McPherson,w31727
 Elizabeth,Bradley,w5436
 Jonathan,Lynn,w29294
Arthur Conan,Doyle,w12171
Naomi,Foner,w14657
Rodney,Dangerfield,w10635
 Greg,Fields,w14196
 Dennis,Snee,w45111
 Steven,Kampmann,w23644
 William,Porter,w38267
Rick,Podell,w38027
 Michael,Preminger,w38462
 William,Mastrosimone,w30875
Miklós,László,w29326
John,Boorman,w5040
 Paul,Williams,w51356
Richard,Hawkins,w19617
James,Jones,w23028
 Terrence,Malick,w29906
David,Wechter,w50585
 Bruce,Kimmel,w24929
Merian C.,Cooper,w9588
Ruth,Rose,w40927
Patch,Adams,w221
 Maureen,Mylander,w34119
Gigi,Levangie,w27975
 Gigi,Levangie,w27974
 Jessie,Nelson,w34604
 Steven,Rogers,w40714
 Karen Leigh,Hopkins,w20961
Jonathan,Harr,w19254
Myron,Goble,w16946
David,Rabe,w38981
John,Mortimer,w33601
 Richard,Ellmann,w13063
J.S.,Cardone,w7203
Eddie,Little,w28559
 Christopher,Landon,w26753
 Stephen,Chin,w8341
Max,Evans,w13493
Hilary du,Pré,w38679
 Piers du,Pré,w38678
Willard,Carroll,w7419
Paul,Fraser,w15085
 Shane,Meadows,w31771
Oliver,Sacks,w41727
 Steve,Levitt,w28055
Bari,Wood,w51909
W. Peter,Iliff,w21801
 Dennis,Feldman,w13939
Linda,Palmer,w36385
 Rod,Amateau,w936
Steve,Gerber,w16357
Michael,Nankin,w34367
 Michael,Nankin,w34366
Nick,Castle,w7602
James,Clavell,w8786
 George,Langelaan,w26819
George,Langelaan,w26820
Mick,Garris,w16041
Gary,DeVore,w11060
 Gary,DeVore,w11059
 Jimmy,Huston,w21519
 James,Keach,w24216
Kim,Henkel,w20002
 Tobe,Hooper,w20933
 Kim,Henkel,w20001
Rhet,Topham,w48187
 Michael S.,Murphey,w33956
 Joel,Soisson,w45220
 Rhet,Topham,w48186
Diana,Henstell,w20070
 Bruce Joel,Rubin,w41318
Glen,Pitre,w37943
Umberto,Eco,w12737
 Andrew,Birkin,w4382
 Alain,Godard,w16950
 David,Franzoni,w15069
 Chris,Thompson,w47752
Jerry,Leichtling,w27658
Ken,Shadie,w43522
 John,Cornell,w9690
 Paul,Hogan,w20733
 Brett,Hogan,w20727
James,Orr,w35995
Carol,Black,w4475
Walter,Tevis,w47600
 John,Steppling,w46021
James,Carabatsos,w7166
Robert,Gosnell,w17453
 Jeffrey M.,Rosenbaum,w40953
 Norman,Aladjem,w524
 Robert,Gosnell,w17452
 Lorne,Michaels,w32253
 Randy,Newman,w34753
 Steve,Antin,w1370
Anne,Fontaine,w14672
Paul,Laverty,w27128
Dick,Clement,w8826
Jorge,Guerricaechevarría,w18312
 Álex de la,Iglesia,w21747
Tony,Spiridakis,w45618
R. Lee Fleming,Jr.,w23315
Nancy,Savoca,w42460
 Richard,Guay,w18277
Joe,Carnahan,w7286
Leo,Marks,w30460
 Leo,Marks,w30452
Daphna,Kastner,w23971
 Terry,Hayes,w19673
Judith,Roberts,w40431
Myles,Berkowitz,w3866
 Klaus,Richter,w40099
Stefan,Wul,w52096
 Roland,Topor,w48192
 René,Laloux,w26640
Bill,Kelly,w24370
 Bill,Kelly,w24348
Nicholas,Sparks,w45495
 Gerald Di,Pego,w37110
John L.,Greene,w17900
Julia,Sweeney,w46823
Darren,Stein,w45919
Homer H. Hickam,Jr.,w23290
 Mike,Judge,w23346
 Samira,Makhmalbaf,w29844
Shana,Larsen,w26970
Alexandra,Rose,w40917
 Blair,Richwood,w40112
 Garry,Marshall,w30552
 Alan,Rudolph,w41378
Mitch,Mullany,w33824
Michael,Davis,w10913
Richard,Wenk,w50852
Shôhei,Imamura,w21823
 Shichirô,Fukazawa,w15464
Richard,Outten,w36144
 Dode B.,Levenson,w27982
Robb,White,w51097
Arthur,Hailey,w18733
 Don,Ingalls,w21876
 Michael,Scheff,w42609
 David,Spector,w45515
