awards,imdb_id
6 nominations.,tt1374992
1 nomination.,tt2081437
N/A,tt0165623
N/A,tt0056370
N/A,tt0902262
1 win & 2 nominations.,tt0845464
1 nomination.,tt0778129
1 nomination.,tt1836944
1 win & 4 nominations.,tt1907707
N/A,tt1389096
3 wins & 3 nominations.,tt2008562
1 nomination.,tt0133904
1 nomination.,tt0064038
1 win & 3 nominations.,tt1141663
13 wins & 21 nominations.,tt1639426
N/A,tt0119533
1 win & 3 nominations.,tt0395571
Nominated for 1 Oscar. Another 13 wins & 15 nominations.,tt2059255
N/A,tt1975158
4 wins & 1 nomination.,tt1937264
N/A,tt1457765
N/A,tt1563778
1 nomination.,tt1174954
14 wins & 12 nominations.,tt2088714
N/A,tt0041694
3 nominations.,tt1216501
3 wins & 1 nomination.,tt1322346
5 nominations.,tt2053463
4 wins & 8 nominations.,tt1714866
7 wins & 9 nominations.,tt2344672
1 win & 9 nominations.,tt2024432
N/A,tt0902348
N/A,tt0783581
1 win & 1 nomination.,tt1935896
1 win & 2 nominations.,tt2281065
1 win & 1 nomination.,tt0142316
N/A,tt0066215
N/A,tt1753496
N/A,tt0077573
2 nominations.,tt0406910
N/A,tt1251368
N/A,tt0055309
N/A,tt0497432
8 nominations.,tt1173687
Nominated for 1 Oscar. Another 7 wins & 10 nominations.,tt2309788
1 nomination.,tt2044729
34 wins & 35 nominations.,tt1996310
2 wins & 7 nominations.,tt2577150
N/A,tt2400660
N/A,tt0078203
N/A,tt1372293
N/A,tt1147687
N/A,tt1446072
1 nomination.,tt0066266
1 win.,tt0064123
N/A,tt0063429
5 wins & 8 nominations.,tt1424310
1 nomination.,tt1815998
3 wins & 8 nominations.,tt1047011
9 nominations.,tt1559547
N/A,tt0068866
N/A,tt0044110
N/A,tt1808197
N/A,tt1524131
4 wins & 7 nominations.,tt1606378
N/A,tt0056089
Nominated for 1 Primetime Emmy. Another 1 win.,tt0329390
1 win & 1 nomination.,tt1711425
2 wins.,tt0079986
N/A,tt0336693
N/A,tt0057324
Nominated for 1 Oscar. Another 34 wins & 11 nominations.,tt1820488
7 wins & 5 nominations.,tt2258685
Nominated for 1 Oscar. Another 3 wins & 1 nomination.,tt0096440
3 wins & 7 nominations.,tt1702439
1 win.,tt1549589
N/A,tt1159943
N/A,tt2446192
Won 4 Primetime Emmys. Another 6 wins & 9 nominations.,tt2092588
Nominated for 1 Oscar. Another 53 wins & 41 nominations.,tt2375605
N/A,tt0023198
4 wins & 3 nominations.,tt0255195
N/A,tt1609808
2 wins & 1 nomination.,tt1737674
N/A,tt0195366
N/A,tt0067650
N/A,tt0065400
N/A,tt1659343
2 wins & 16 nominations.,tt2085910
N/A,tt0377390
3 nominations.,tt1512897
N/A,tt1090639
N/A,tt0024339
1 nomination.,tt2519480
3 wins.,tt1787828
1 win.,tt0765446
N/A,tt2034098
N/A,tt0846724
7 wins & 11 nominations.,tt1587828
Won 3 Primetime Emmys. Another 2 wins & 8 nominations.,tt0187806
N/A,tt0198999
N/A,tt0876257
1 nomination.,tt0113286
1 nomination.,tt0115750
1 nomination.,tt1587848
Nominated for 1 Oscar. Another 21 wins & 59 nominations.,tt2209418
2 nominations.,tt1313139
1 nomination.,tt1756511
N/A,tt0122685
1 nomination.,tt0281919
Nominated for 1 Oscar. Another 3 wins & 4 nominations.,tt0489342
5 nominations.,tt1949548
1 nomination.,tt2085930
N/A,tt0066019
1 nomination.,tt2076850
1 nomination.,tt0882977
3 wins.,tt0062012
2 wins.,tt0064558
6 wins & 25 nominations.,tt0901488
N/A,tt2608732
5 wins & 6 nominations.,tt2655938
1 win.,tt1294182
N/A,tt2387433
1 nomination.,tt0271885
N/A,tt0409811
6 wins & 23 nominations.,tt1139664
1 nomination.,tt1937189
1 win & 7 nominations.,tt1961192
25 wins & 22 nominations.,tt1954701
1 win & 12 nominations.,tt2017561
N/A,tt1014799
N/A,tt0454587
3 nominations.,tt0339422
2 nominations.,tt0100107
N/A,tt0113238
1 win.,tt0051952
1 nomination.,tt0002844
N/A,tt0140788
N/A,tt1290732
N/A,tt0499516
1 win.,tt1555904
2 wins & 2 nominations.,tt0056514
3 wins & 1 nomination.,tt0059934
1 win.,tt0207145
1 win & 4 nominations.,tt1351685
1 nomination.,tt2091885
1 win & 2 nominations.,tt2034139
Nominated for 1 Oscar. Another 1 win & 1 nomination.,tt0175844
N/A,tt0052354
6 wins & 13 nominations.,tt1441373
Nominated for 1 BAFTA Film Award. Another 22 wins & 33 nominations.,tt2258858
6 wins & 2 nominations.,tt1663636
N/A,tt0051850
1 win & 11 nominations.,tt1583421
3 wins & 2 nominations.,tt1859522
4 wins & 6 nominations.,tt0781533
4 wins & 45 nominations.,tt1682180
N/A,tt1922685
3 nominations.,tt0147582
1 nomination.,tt0064390
2 wins & 3 nominations.,tt2306745
5 wins & 31 nominations.,tt1623205
N/A,tt0449077
N/A,tt0075999
N/A,tt1212448
N/A,tt0996396
N/A,tt2101341
Nominated for 1 Oscar. Another 5 wins & 44 nominations.,tt0481499
N/A,tt0258013
N/A,tt0134756
4 wins.,tt0134286
1 win & 2 nominations.,tt1571739
1 win.,tt1518809
1 nomination.,tt1296893
2 wins & 2 nominations.,tt2043900
1 nomination.,tt1921111
N/A,tt0069715
N/A,tt0800268
N/A,tt1975269
1 win & 1 nomination.,tt0240505
N/A,tt0248803
N/A,tt1594917
N/A,tt0098512
1 win & 9 nominations.,tt2070776
N/A,tt0097033
1 win.,tt0056135
N/A,tt0378031
N/A,tt0039477
1 nomination.,tt2103264
1 win & 4 nominations.,tt1361835
2 wins & 1 nomination.,tt1127883
N/A,tt0059219
3 wins.,tt0199013
11 wins & 21 nominations.,tt2332522
1 win & 1 nomination.,tt1781784
N/A,tt1728975
N/A,tt1188985
2 wins & 3 nominations.,tt1292644
N/A,tt0042509
N/A,tt0041428
1 win.,tt1450681
N/A,tt0056693
N/A,tt0057465
5 wins & 7 nominations.,tt1900908
2 wins & 4 nominations.,tt2079512
N/A,tt0044205
1 win & 2 nominations.,tt1785277
N/A,tt1770721
1 win.,tt2008633
2 nominations.,tt1579247
1 nomination.,tt1835977
4 wins.,tt1273658
2 nominations.,tt1790869
1 win & 1 nomination.,tt2244901
1 win & 4 nominations.,tt0790628
11 wins & 32 nominations.,tt2101441
N/A,tt0228456
N/A,tt0228457
2 nominations.,tt2125427
3 wins & 1 nomination.,tt2070597
3 wins & 9 nominations.,tt2243389
1 win & 3 nominations.,tt1849759
N/A,tt2363439
N/A,tt1737090
N/A,tt0100848
13 wins & 17 nominations.,tt0431615
N/A,tt0075019
Nominated for 1 Primetime Emmy. Another 2 wins.,tt0210628
3 wins.,tt2073077
2 wins & 1 nomination.,tt1981690
N/A,tt0047507
N/A,tt0076731
2 nominations.,tt2088919
2 wins & 3 nominations.,tt1804607
N/A,tt1568926
N/A,tt0098048
1 win & 11 nominations.,tt1911644
1 win & 5 nominations.,tt2302755
1 nomination.,tt0051182
1 win.,tt0007558
2 nominations.,tt1754811
1 nomination.,tt2281267
N/A,tt0099151
2 nominations.,tt0273153
N/A,tt0026119
N/A,tt0020620
2 wins & 2 nominations.,tt0117476
N/A,tt1003118
N/A,tt1343324
4 nominations.,tt1629736
9 wins & 16 nominations.,tt2076897
1 nomination.,tt1763303
N/A,tt0427531
N/A,tt1942831
N/A,tt2085957
N/A,tt0065549
4 nominations.,tt0085968
Nominated for 3 Golden Globes. Another 1 win & 7 nominations.,tt0126802
N/A,tt0144250
N/A,tt1459858
1 nomination.,tt0052626
N/A,tt1050002
N/A,tt0020062
1 nomination.,tt0892109
N/A,tt1621446
2 wins.,tt1261041
N/A,tt1977941
2 wins.,tt0497411
1 nomination.,tt2279313
N/A,tt0101444
N/A,tt0202493
1 nomination.,tt0108243
N/A,tt0025935
N/A,tt1223893
N/A,tt1780983
9 wins & 22 nominations.,tt1964624
N/A,tt1484521
2 wins & 5 nominations.,tt2072263
N/A,tt0036423
1 win & 2 nominations.,tt0134178
4 wins & 19 nominations.,tt1817273
3 nominations.,tt1876277
2 nominations.,tt1935902
Nominated for 2 Golden Globes. Another 2 wins & 35 nominations.,tt1745862
1 win.,tt0903831
1 nomination.,tt1300155
3 wins & 1 nomination.,tt1531914
1 win & 2 nominations.,tt1517260
3 wins & 4 nominations.,tt1498858
N/A,tt1711456
N/A,tt1438251
1 win & 6 nominations.,tt1792643
N/A,tt1043787
N/A,tt0448022
N/A,tt0087001
3 nominations.,tt1509787
6 nominations.,tt1582271
1 win.,tt1708537
N/A,tt1814621
5 nominations.,tt1419950
N/A,tt0037610
N/A,tt2316787
N/A,tt0397853
N/A,tt0493129
N/A,tt0064629
1 win & 7 nominations.,tt0461936
N/A,tt1171226
3 nominations.,tt1876360
8 wins & 4 nominations.,tt2071620
N/A,tt2118702
4 wins.,tt1447500
N/A,tt0368343
5 wins & 7 nominations.,tt0222012
1 win.,tt0086011
N/A,tt0208654
N/A,tt0481513
N/A,tt0071256
N/A,tt2780668
N/A,tt0085363
Nominated for 1 Primetime Emmy. Another 1 win & 1 nomination.,tt1762300
1 win & 11 nominations.,tt2027064
2 wins & 1 nomination.,tt2220642
1 nomination.,tt1272006
N/A,tt0855822
1 win & 5 nominations.,tt2357453
Won 1 Primetime Emmy. Another 1 nomination.,tt0107464
4 nominations.,tt2078523
2 nominations.,tt1891974
1 win & 6 nominations.,tt0298317
N/A,tt0893406
N/A,tt0088338
25 wins & 32 nominations.,tt0254481
N/A,tt0053768
N/A,tt0395669
1 win.,tt0092711
3 wins & 5 nominations.,tt0120316
1 nomination.,tt0008523
6 wins & 18 nominations.,tt1288558
3 wins & 3 nominations.,tt1924429
N/A,tt0060440
N/A,tt0040559
1 win.,tt2261389
N/A,tt1535101
1 win.,tt1684233
4 wins & 7 nominations.,tt2112210
4 wins & 1 nomination.,tt1986843
5 wins & 26 nominations.,tt1568815
1 win & 1 nomination.,tt2006810
7 wins & 7 nominations.,tt1460739
N/A,tt0368571
2 wins & 1 nomination.,tt1638350
2 wins & 2 nominations.,tt1980218
N/A,tt0049523
N/A,tt0060408
1 nomination.,tt0204350
1 win.,tt0086902
N/A,tt0061590
N/A,tt1185370
N/A,tt2085741
N/A,tt0272440
N/A,tt1864353
1 win & 2 nominations.,tt1053902
6 wins.,tt1152840
2 wins.,tt0388644
5 wins.,tt2221784
1 win.,tt1232206
1 nomination.,tt2131674
14 nominations.,tt1483013
N/A,tt2130142
2 nominations.,tt1709122
1 win.,tt1089677
6 wins & 19 nominations.,tt1697064
N/A,tt1507563
N/A,tt0074200
N/A,tt2129928
5 wins & 10 nominations.,tt1595656
3 wins & 18 nominations.,tt0453562
8 wins & 1 nomination.,tt0105651
N/A,tt0057242
N/A,tt1613092
N/A,tt2093099
N/A,tt0066225
4 wins & 3 nominations.,tt1524095
N/A,tt0285663
3 nominations.,tt2209400
N/A,tt0111552
Won 1 Golden Globe. Another 2 wins & 17 nominations.,tt0087010
N/A,tt0048289
N/A,tt0043262
3 wins & 1 nomination.,tt2320029
4 wins & 13 nominations.,tt1854236
2 nominations.,tt2088754
2 nominations.,tt2007385
3 wins & 1 nomination.,tt1680305
1 nomination.,tt0065380
N/A,tt0312525
19 wins & 6 nominations.,tt2140203
Nominated for 1 BAFTA Film Award. Another 2 wins & 6 nominations.,tt1437235
1 nomination.,tt0053388
N/A,tt0272884
1 win.,tt1510985
N/A,tt1433811
N/A,tt2782834
N/A,tt1328909
6 wins & 5 nominations.,tt1715853
N/A,tt0036566
N/A,tt0055058
1 nomination.,tt0051413
5 nominations.,tt0795461
4 wins & 3 nominations.,tt1208728
1 win & 5 nominations.,tt1843287
2 nominations.,tt0903135
N/A,tt1667903
13 wins & 4 nominations.,tt1410272
N/A,tt0061549
1 win & 1 nomination.,tt2073128
4 nominations.,tt1980209
1 win & 1 nomination.,tt1582621
N/A,tt1651323
N/A,tt0081597
N/A,tt0033432
N/A,tt0040582
1 nomination.,tt2654124
N/A,tt1483025
3 wins & 2 nominations.,tt2064713
N/A,tt2051894
1 win & 2 nominations.,tt1977895
4 wins & 10 nominations.,tt1525366
1 win & 2 nominations.,tt1645155
N/A,tt1050001
N/A,tt0034454
5 wins & 5 nominations.,tt2027128
N/A,tt2625598
Nominated for 2 Oscars. Another 53 wins & 51 nominations.,tt1462900
N/A,tt0046026
N/A,tt0026043
N/A,tt0101325
N/A,tt0164336
1 win & 2 nominations.,tt2239034
N/A,tt0023349
N/A,tt0489062
N/A,tt0988043
1 win.,tt0121641
11 wins.,tt0448182
8 wins & 6 nominations.,tt2378465
10 wins & 20 nominations.,tt1245492
Nominated for 1 Oscar. Another 17 wins & 61 nominations.,tt1300854
2 wins.,tt1076240
Nominated for 3 BAFTA Film Awards. Another 1 nomination.,tt0076868
5 wins & 2 nominations.,tt2350608
N/A,tt0021668
1 nomination.,tt1032817
3 nominations.,tt2617456
N/A,tt0045352
1 win & 2 nominations.,tt0435593
1 nomination.,tt1659338
N/A,tt2055765
3 nominations.,tt1905042
9 wins & 4 nominations.,tt1542482
N/A,tt0079445
N/A,tt0168504
N/A,tt0046834
2 wins.,tt0970462
N/A,tt0118248
N/A,tt0023537
11 wins & 35 nominations.,tt1935179
8 wins & 10 nominations.,tt1825842
N/A,tt0065702
N/A,tt0074653
N/A,tt1087828
2 wins.,tt0240325
Nominated for 3 Golden Globes. Another 1 win.,tt0096243
N/A,tt0152183
N/A,tt0083735
N/A,tt0185511
1 win & 1 nomination.,tt1641400
11 wins & 17 nominations.,tt1718199
1 win & 1 nomination.,tt0044188
Won 1 Primetime Emmy. Another 1 win & 4 nominations.,tt2475544
N/A,tt1159922
1 nomination.,tt1272886
1 nomination.,tt0086607
N/A,tt0075415
1 nomination.,tt0084671
N/A,tt1422675
N/A,tt1422674
N/A,tt0110625
N/A,tt0092767
N/A,tt1566637
N/A,tt1551630
1 win & 1 nomination.,tt2060525
3 wins & 5 nominations.,tt1110207
N/A,tt0079287
N/A,tt1821426
1 nomination.,tt2114490
N/A,tt0059704
1 nomination.,tt2084977
3 wins.,tt2048688
N/A,tt2323551
8 wins & 14 nominations.,tt0122648
N/A,tt0079288
1 nomination.,tt0076042
N/A,tt0073471
1 win.,tt0196530
N/A,tt1446675
N/A,tt0075202
1 win & 1 nomination.,tt0076827
N/A,tt0084594
3 wins.,tt0118782
7 wins & 1 nomination.,tt1130980
N/A,tt1945062
N/A,tt1606339
5 wins.,tt1477173
N/A,tt0171049
N/A,tt1240538
N/A,tt0056040
N/A,tt0037386
N/A,tt0407708
N/A,tt0762138
N/A,tt0069840
N/A,tt0179183
2 nominations.,tt1605777
N/A,tt0025031
N/A,tt0187995
Won 2 Oscars. Another 47 wins & 83 nominations.,tt1343092
N/A,tt1046936
N/A,tt0074650
1 win & 1 nomination.,tt0104467
1 win & 1 nomination.,tt0200135
2 wins & 1 nomination.,tt1740801
N/A,tt0095483
3 wins & 3 nominations.,tt0098087
N/A,tt0045566
3 wins & 5 nominations.,tt0278490
2 wins.,tt1637612
1 nomination.,tt1707821
Nominated for 1 Oscar. Another 6 wins & 56 nominations.,tt1408101
2 nominations.,tt0141861
1 nomination.,tt2400975
N/A,tt0036596
N/A,tt2605244
N/A,tt0241183
1 win & 1 nomination.,tt1828972
10 wins & 23 nominations.,tt1684925
1 nomination.,tt1520392
1 nomination.,tt2312602
2 nominations.,tt2234155
15 wins & 4 nominations.,tt0978649
2 wins.,tt0076741
1 nomination.,tt0043782
4 wins & 2 nominations.,tt0795473
N/A,tt2242712
N/A,tt0022357
N/A,tt0380349
N/A,tt0066603
N/A,tt1078885
4 nominations.,tt1414404
2 wins.,tt0124169
2 wins.,tt0073394
N/A,tt1319746
3 nominations.,tt0049762
N/A,tt0077180
N/A,tt0080427
N/A,tt1876248
1 win & 6 nominations.,tt1959438
24 wins & 42 nominations.,tt2366450
1 win & 1 nomination.,tt0462246
N/A,tt1407927
N/A,tt0212742
1 win.,tt0076391
1 win & 2 nominations.,tt1779076
1 win & 1 nomination.,tt1269706
1 win & 4 nominations.,tt2207050
N/A,tt2555426
N/A,tt0032030
N/A,tt0070233
Won 1 Primetime Emmy. Another 2 wins & 6 nominations.,tt0220924
7 wins & 5 nominations.,tt1890391
2 wins & 4 nominations.,tt1784589
1 nomination.,tt1727516
14 wins & 19 nominations.,tt1602613
2 wins & 7 nominations.,tt1951261
4 wins & 3 nominations.,tt1344315
9 wins & 21 nominations.,tt1905041
2 wins & 21 nominations.,tt0848537
N/A,tt0078937
N/A,tt0298597
4 wins & 1 nomination.,tt0389448
N/A,tt0023284
N/A,tt0007264
N/A,tt0078938
2 nominations.,tt0455913
Nominated for 1 Golden Globe. Another 12 wins & 36 nominations.,tt2404461
1 nomination.,tt0290230
3 wins & 4 nominations.,tt1489167
N/A,tt0340258
N/A,tt0074259
2 nominations.,tt0430650
N/A,tt0046475
2 wins & 2 nominations.,tt0081152
1 nomination.,tt0896031
Nominated for 1 Oscar. Another 33 wins & 24 nominations.,tt2024519
N/A,tt2332523
2 wins & 2 nominations.,tt1848784
2 nominations.,tt2204379
Nominated for 1 Golden Globe. Another 1 win & 47 nominations.,tt2347569
1 win & 3 nominations.,tt1731697
N/A,tt0053399
1 win.,tt1605735
N/A,tt1789724
Won 2 Golden Globes. Another 41 wins & 48 nominations.,tt1291580
2 nominations.,tt0052923
N/A,tt0262240
6 wins.,tt1784575
1 win & 1 nomination.,tt1594921
5 wins & 1 nomination.,tt0204322
1 win.,tt0230010
2 nominations.,tt0109167
N/A,tt0032231
N/A,tt1679180
N/A,tt1743378
1 win & 2 nominations.,tt1091863
3 nominations.,tt1780762
1 win & 2 nominations.,tt1667355
2 nominations.,tt2599898
N/A,tt2261629
4 nominations.,tt2414454
N/A,tt0062155
11 wins & 4 nominations.,tt1426371
14 wins & 9 nominations.,tt2125500
1 win & 4 nominations.,tt1723126
3 wins & 8 nominations.,tt1815862
1 nomination.,tt0095063
N/A,tt0056810
N/A,tt1341718
1 win & 3 nominations.,tt1172992
N/A,tt0072867
N/A,tt0005542
1 win & 3 nominations.,tt1670345
1 win & 3 nominations.,tt1426329
3 wins & 1 nomination.,tt1155588
N/A,tt0455980
2 wins.,tt0475296
N/A,tt1015246
N/A,tt1863201
1 win.,tt2368553
N/A,tt2061712
1 nomination.,tt1656192
N/A,tt1706365
N/A,tt1590950
1 win.,tt1446673
1 win & 1 nomination.,tt1619037
4 wins.,tt1261954
N/A,tt0039485
N/A,tt0060112
N/A,tt0062688
N/A,tt0054758
N/A,tt0303970
2 wins.,tt1426360
1 win & 2 nominations.,tt2014346
N/A,tt0087117
1 nomination.,tt2284766
6 wins & 5 nominations.,tt0844742
N/A,tt1857842
1 win & 1 nomination.,tt0107922
Won 1 Primetime Emmy. Another 4 wins & 3 nominations.,tt0213565
16 wins & 15 nominations.,tt1833844
5 wins & 30 nominations.,tt1727388
1 win & 1 nomination.,tt1772270
4 wins & 2 nominations.,tt1124001
N/A,tt0429245
N/A,tt0024435
1 nomination.,tt2341664
3 nominations.,tt2112129
3 wins & 10 nominations.,tt1937149
21 wins & 2 nominations.,tt1687221
1 win & 8 nominations.,tt2094064
11 wins & 7 nominations.,tt2066176
N/A,tt0062900
N/A,tt1600428
N/A,tt0004101
7 wins & 46 nominations.,tt0770828
N/A,tt0006032
5 wins & 9 nominations.,tt2179116
1 nomination.,tt1926313
N/A,tt2064849
2 nominations.,tt1931435
4 wins & 11 nominations.,tt2073086
5 wins & 17 nominations.,tt1674773
2 nominations.,tt1695136
2 nominations.,tt2310157
N/A,tt2148554
N/A,tt1407939
1 win & 6 nominations.,tt2184339
N/A,tt0107666
1 nomination.,tt1785389
3 wins.,tt2032557
N/A,tt1879032
N/A,tt1763270
1 nomination.,tt2147484
N/A,tt0922354
N/A,tt0060307
1 nomination.,tt1176416
Won 1 Oscar. Another 20 wins & 26 nominations.,tt2396566
4 wins.,tt0076341
1 nomination.,tt0099546
N/A,tt1341764
N/A,tt1773294
N/A,tt2224075
2 wins & 1 nomination.,tt1295053
N/A,tt0065711
1 win.,tt0882113
4 wins & 7 nominations.,tt2132285
6 wins & 5 nominations.,tt1006823
Nominated for 1 BAFTA Film Award. Another 9 wins & 56 nominations.,tt1453405
N/A,tt2146688
2 nominations.,tt2193418
3 wins.,tt0865561
3 wins & 1 nomination.,tt1516002
N/A,tt1809387
3 wins & 3 nominations.,tt1978524
N/A,tt0106642
N/A,tt0077159
N/A,tt0071707
N/A,tt0079378
N/A,tt0072355
4 nominations.,tt1468322
9 wins & 4 nominations.,tt1734433
15 wins & 10 nominations.,tt1450320
4 wins & 5 nominations.,tt1776196
N/A,tt1698651
4 wins & 5 nominations.,tt2103217
4 wins & 7 nominations.,tt1935065
1 win & 3 nominations.,tt2056740
1 win.,tt2104837
Nominated for 1 BAFTA Film Award. Another 6 wins & 47 nominations.,tt1663662
N/A,tt2465238
25 wins & 26 nominations.,tt1924396
3 nominations.,tt1822302
N/A,tt0062978
N/A,tt0054601
N/A,tt0391728
3 wins & 24 nominations.,tt0816711
1 win & 10 nominations.,tt1535108
Nominated for 1 Oscar. Another 10 wins & 6 nominations.,tt2532528
N/A,tt0385013
N/A,tt0177876
N/A,tt0030470
1 nomination.,tt1758610
1 win.,tt0093970
N/A,tt0082592
Nominated for 1 BAFTA Film Award. Another 3 wins & 8 nominations.,tt1824254
3 wins & 8 nominations.,tt1932767
N/A,tt1290472
N/A,tt2352394
2 wins & 1 nomination.,tt2091398
N/A,tt0062671
N/A,tt0054218
N/A,tt0067861
N/A,tt0068951
15 wins & 9 nominations.,tt1959332
Nominated for 2 Primetime Emmys. Another 1 win & 1 nomination.,tt2375255
N/A,tt2510874
1 win & 2 nominations.,tt2051879
N/A,tt0271031
1 win.,tt1767354
3 wins & 1 nomination.,tt0397696
N/A,tt2273321
N/A,tt0067622
N/A,tt0051151
N/A,tt0450497
3 wins & 2 nominations.,tt1439573
1 nomination.,tt1871236
Nominated for 2 Oscars. Another 12 wins & 65 nominations.,tt1690953
3 wins & 9 nominations.,tt2334879
5 wins & 22 nominations.,tt1213663
N/A,tt2147365
24 wins & 11 nominations.,tt2113822
N/A,tt0991027
N/A,tt1893256
2 nominations.,tt2172061
1 win & 1 nomination.,tt1935909
7 wins & 16 nominations.,tt2404463
1 win.,tt2081311
N/A,tt0055593
N/A,tt1274273
Nominated for 2 Oscars. Another 4 wins & 17 nominations.,tt1210819
N/A,tt1872880
1 win & 4 nominations.,tt1557720
N/A,tt0043807
Nominated for 1 Primetime Emmy. Another 2 nominations.,tt0186804
N/A,tt0089034
1 win & 1 nomination.,tt2106420
2 nominations.,tt1572146
N/A,tt0262571
Nominated for 3 Primetime Emmys. Another 3 wins & 3 nominations.,tt0238064
N/A,tt0004134
N/A,tt0950740
N/A,tt0026046
1 win.,tt0218127
10 wins & 16 nominations.,tt2330866
N/A,tt2397619
3 wins & 3 nominations.,tt1124378
3 nominations.,tt1829012
5 wins & 3 nominations.,tt2481238
N/A,tt1265589
N/A,tt0097429
N/A,tt0109895
9 wins & 12 nominations.,tt1977739
Nominated for 3 Primetime Emmys. Another 3 nominations.,tt0933877
3 wins.,tt1276962
1 nomination.,tt1808587
1 win.,tt0119348
N/A,tt0411805
1 win & 7 nominations.,tt2450186
N/A,tt0411806
N/A,tt1523267
3 wins & 5 nominations.,tt2179053
1 nomination.,tt0084284
N/A,tt1877797
2 nominations.,tt2072933
N/A,tt0043276
N/A,tt0038298
N/A,tt0106258
N/A,tt1528734
N/A,tt0806940
1 win.,tt1060256
N/A,tt0084666
2 nominations.,tt1722450
N/A,tt0025347
10 wins & 31 nominations.,tt1714206
2 nominations.,tt1932718
2 nominations.,tt2265534
N/A,tt1625092
N/A,tt1711018
2 wins & 3 nominations.,tt2179121
N/A,tt1668003
16 wins & 26 nominations.,tt2216240
N/A,tt1608217
N/A,tt0117966
N/A,tt2290151
6 nominations.,tt2480784
N/A,tt0061827
1 win & 2 nominations.,tt2094155
1 nomination.,tt2033981
1 nomination.,tt2620736
N/A,tt0024978
1 nomination.,tt2856930
1 win.,tt0069434
1 win & 2 nominations.,tt2724064
N/A,tt0080835
N/A,tt1600841
N/A,tt2523852
2 nominations.,tt0102358
2 wins.,tt2205697
N/A,tt0103978
1 nomination.,tt1172957
N/A,tt0138993
1 win.,tt0102579
N/A,tt0099173
39 wins & 53 nominations.,tt2334649
4 nominations.,tt2651774
1 win.,tt0469785
N/A,tt2395129
N/A,tt1354556
N/A,tt1553156
N/A,tt0058917
50 wins & 36 nominations.,tt2356180
5 wins & 16 nominations.,tt2385104
N/A,tt0096246
N/A,tt0109761
2 nominations.,tt2296404
N/A,tt0038270
N/A,tt0790736
Nominated for 1 Golden Globe. Another 1 win.,tt1625340
N/A,tt2820466
2 nominations.,tt1777034
N/A,tt0060291
3 wins & 6 nominations.,tt2495118
N/A,tt1741243
N/A,tt1480295
4 wins & 1 nomination.,tt1918886
2 wins.,tt0481348
N/A,tt1613763
N/A,tt0061411
N/A,tt0082861
1 win & 8 nominations.,tt2375574
15 wins & 22 nominations.,tt1457767
1 nomination.,tt0430065
N/A,tt0058615
2 wins & 1 nomination.,tt1541874
1 win & 1 nomination.,tt1679235
1 win & 4 nominations.,tt1160996
N/A,tt1341340
N/A,tt1085362
1 nomination.,tt2012011
N/A,tt0062150
N/A,tt0096894
N/A,tt0056692
N/A,tt2934036
2 nominations.,tt1709652
1 win.,tt0039615
3 wins & 1 nomination.,tt2795078
N/A,tt0822813
1 win & 13 nominations.,tt1860353
