,director_id,first_name,last_name
14453,d2993, Peter,Manoogian
14454,d3662, Ted,Nicolaou
14455,d3275, Rosemarie,Turko
14456,d16362,Neal,Sundstrom
14465,d19036,Sam,Fell
14466,d3231, Robert,Stevenhagen
14468,d15337,Matt,Vancil
14474,d10835,Ilya,Chaiken
14475,d20109,Steven de,Jong
14476,d20156,Stuart,Townsend
14477,d16715,Oktay,Ortabasi
14480,d16262,Nacho,Vigalondo
14482,d4135,Abdellatif,Kechiche
14484,d1063, Eric,Simonson
14485,d20221,Susan,Dynner
14486,d14567,Magdalena,Piekorz
14487,d11488,Jasmila,Zbanic
14488,d17033,Patrick,Tatopoulos
14495,d8611,Edvins,Snore
14496,d11162,Jag,Mundhra
14498,d18709,Roland,Mesa
14499,d20043,Steve,Zacharias
14500,d5780,Benjamin,Stoloff
14503,d12398,John,Glenn
14509,d16747,Oliver,Blackburn
14510,d5211,Anno,Saul
14515,d6655,Charles,Guard
14516,d3706, Thomas,Guard
14517,d5980,Blutch,
14518,d594, Charles,Burns
14519,d2426, Marie,Caillou
14520,d3044, Pierre Di,Sciullo
14521,d2322, Lorenzo,Mattotti
14522,d3157, Richard,McGuire
14524,d17265,Pekka,Lehto
14525,d7343,Cãlin Peter,Netzer
14526,d6211,Brian,King
14527,d20469,Tenny,Wright
14529,d10991,J.-P.,Valkeapää
14531,d5480,Arto,Halonen
14532,d10664,Howard,McCain
14535,d15663,Michael,Feifer
14537,d19462,Sergio,Véjar
14541,d14029,Laurie,Weltz
14547,d11361,James,Watkins
14554,d18877,Rupert,Wyatt
14568,d16596,Nikos,Nikolaidis
14569,d14611,Malgorzata,Szumowska
14571,d21797,Yavuz,Turgul
14572,d20637,Thor,Freudenthal
14574,d3345, Samuel,Fuller
14576,d10596,Hiroshi,Saitô
14577,d14101,Leila,Conners
14578,d2755, Nadia,Conners
14579,d14549,Maciej,Slesicki
14580,d8131,Dennis,Lee
14581,d9457,Fuminori,Kizaki
14586,d9513,Gale,Edwards
14587,d2805, Nick,Morris
14591,d18803,Ross,Katz
14592,d10547,Hesham,Issawi
14595,d17007,Patrick,Keiller
14596,d12540,John R.,Carter
14597,d9406,Frederic,Golchan
14602,d18130,Richard,Crudo
14603,d17676,Pieter,Verhoeff
14607,d17267,Pekka,Mandart
14609,d6552,Cassandra,Nicolaou
14610,d6328,Bryan,Goeres
14611,d11738,Jeff,Balis
14612,d18666,Roel,Reiné
14613,d15720,Michael,Keusch
14616,d7447,Dan,Eckman
14620,d17546,Phil,Whitman
14623,d8169,Detlev,Buck
14630,d6602,Chad,Lowe
14639,d19559,Sheldon,Wilson
14643,d21493,Walter,Söderlund
14644,d9654,Geoffrey,Smith
14646,d16308,Naomi,Kawase
14648,d7490,Dane,Cannon
14649,d14719,Marcel,Pagnol
14651,d6708,Charlie,Nguyen
14653,d14480,Lukasz,Karwowski
14656,d6027,Bob,Weinstein
14657,d1429, Harvey,Weinstein
14661,d10592,Hiroshi,Ishikawa
14662,d18671,Roger,Cardinal
14667,d14666,Marc,Allégret
14668,d14074,Lee,Friedlander
14671,d6529,Caroline,Suh
14673,d21262,Vic,Armstrong
14677,d17488,Peter,Ustinov
14679,d10071,Gregg,Kavet
14680,d236, Andy,Robin
14682,d10068,Gregg,Bishop
14683,d17348,Peter,Cornwell
14684,d7679,Dave,Edwards
14687,d5163,Anna,Boden
14688,d3306, Ryan,Fleck
14690,d10823,Ilana,Trachtman
14691,d20988,Tony,Jaa
14692,d2903, Panna,Rittikrai
14693,d16558,Niels Arden,Oplev
14694,d17956,Ray,Cameron
14696,d17889,Raman,Hui
14697,d18828,Roy,Huggins
14700,d5050,Andrzej,Celinski
14701,d1405, Hanna,Polak
14703,d16311,Naoyuki,Tomomatsu
14704,d11747,Jeff,Buhler
14708,d8825,Eric,Amadio
14710,d21316,Vikram K.,Kumar
14711,d18325,Rob,Letterman
14714,d7301,Cristian,Nemescu
14715,d9259,Franck,Mancuso
14716,d16612,Nina,Paley
14718,d7767,David,DeFalco
14720,d18740,Roman,Zaluski
14723,d18338,Rob,Schneider
14724,d15516,Megan Simpson,Huberman
14729,d16315,Nash,Edgerton
14730,d19272,Scott L.,Flynn
14731,d18990,Sacha,Gervasi
14733,d19953,Stephen,Roberts
14740,d8535,Ed,Blum
14741,d15199,Mary Stuart,Masterson
14743,d8709,Elissa,Down
14744,d19471,Seth,Grossman
14750,d5555,Auli,Mantila
14751,d20917,Tomasz,Konecki
14752,d224, Andrzej,Saramonowicz
14753,d19237,Scarlet,Pimpernel
14756,d9413,Frederick,Stephani
14758,d12566,John,Shiban
14762,d19858,Stefan,Marc
14764,d3900, W.C.,Fields
14766,d3280, Rouben,Mamoulian
14768,d5408,Armand,Lohikoski
14771,d19681,Simon,Boyes
14772,d28, Adam,Mason
14783,d5413,Armando,Iannucci
14788,d6192,Brian,Goodman
14795,d16646,Noel,Buckner
14796,d3196, Rob,Whittlesey
14799,d8182,Dez,Vylenz
14800,d2734, Moritz,Winkler
14802,d7479,Dan,Wolman
14809,d19446,Sergio,Cabrera
14811,d11137,Jacques,Mény
14813,d16259,Nacer,Khemir
14815,d15418,Matthiew,Klinck
14820,d9911,Giulio,Base
14823,d8479,Duncan,Jones
14825,d17142,Paul,Marcus
14826,d6400,C.B.,Rubin
14828,d17840,Raj Kumar,Gupta
14830,d14836,Maria,Speth
14833,d17075,Paul,Crowder
14834,d2744, Murray,Lerner
14835,d2909, Parris,Patton
14837,d13865,Kyu-dong,Min
14840,d19216,Satoshi,Miki
14841,d14201,Lewis D.,Collins
14842,d9961,Godfrey,Cheshire
14843,d12644,Jon,Hart
14844,d2504, Mathew,Kaufman
14845,d6542,Cary Joji,Fukunaga
14846,d11942,Jerry,Aronson
14849,d17539,Phil,Rosen
14850,d8155,Derick,Martini
14852,d10958,Ivan,Vyrypaev
14859,d16838,Oskari,Pastila
14860,d21100,Tudor,Giurgiu
14863,d11596,Jay,Lowi
14864,d14125,Leon,Jeannot
14865,d20320,Tadeusz,Chmielewski
14866,d6816,Chris,Fisher
14867,d4424,Alastair,Fothergill
14868,d2455, Mark,Linfield
14869,d5410,Armand,Schaefer
14870,d11414,Jan,Harlan
14873,d8614,Edward,Anderson
14876,d7682,Dave,Foley
14877,d19450,Sergio,Garrone
14878,d14553,Mack V.,Wright
14879,d7614,Danny,Draven
14880,d16932,Paris,Leonti
14886,d18565,Robert,Sparr
14889,d13858,Kyle,Newman
14893,d15718,Michael,Keaton
14894,d10652,Howard,Alk
14897,d19899,Stephen,Belber
14900,d5500,Asger,Leth
14901,d2703, Milos,Loncarevic(co-director)
14903,d20852,Tom,Gustafson
14906,d17524,Phil,Claydon
14912,d11400,Jan,Batory
14913,d20284,Sylwester,Checinski
14916,d8791,Emmanuel,Mouret
14917,d8864,Eric,Lartigau
14919,d20881,Tom,O'Horgan
14923,d9136,Fernando Di,Leo
14926,d1211, Fritz,Lang
14927,d20924,Tomm,Coker
14928,d819, David,Elliot
14930,d8129,Dennis,Iliadis
14931,d5485,Artur,Wiecek
14933,d2497, Masayuki,
14937,d438, Bob,Peterson(co-director)
14939,d19387,Seiji,Mizushima
14941,d7417,Damien Dante,Wayans
14952,d3208, Robert F.,Hill
14953,d1207, Frederick,Stephani
14954,d7838,David,Hollander
14955,d21570,Will,Gluck
14961,d17605,Philippe,Lioret
14966,d6613,Chandra,Barot
14967,d7906,David,Moore
14968,d11092,Jack,Webb
14969,d17911,Randall,Rubin
14970,d1937, Jonathan,Schroder
14972,d17736,Priyadarshan,
14974,d14817,Mari,Rantasila
14975,d19901,Stephen,Bradley
14976,d19636,Shûji,Iuchi
14979,d19415,Serge,Korber
14982,d11038,Jacek,Bromski
14986,d10255,Hal,Haberman
14987,d1768, Jeremy,Passmore
14988,d12687,Jonas,Elmer
14989,d10907,Isabelle,Mergault
14990,d19645,Siddharth,Anand
14991,d20940,Tommy,Wirkola
14994,d5395,Arild,Fröhlich
14996,d5585,Azazel,Jacobs
14997,d13308,Karey,Kirkpatrick
15004,d16497,Nick,Stillwell
15007,d20677,Tim,Disney
15008,d10594,Hiroshi,Nishitani
15010,d10618,Hitoshi,Matsumoto
15012,d7164,Clive,Gordon
15015,d7342,Cyrus,Nowrasteh
15017,d10524,Herbert L.,Strock
15020,d14604,Malcolm,Ingram
15023,d4096,Aarne,Tarkas
15027,d19980,Steve,Barnett
15030,d18420,Robert,Drew
15032,d15287,Matt,Checkowski
15033,d2187, Kurt,Mattila
15037,d14460,Luis García,Berlanga
15038,d4445,Albert S.,Rogell
15040,d18989,Sacha,Bennett
15041,d14028,Laurie,Lynd
15045,d6512,Carlton J.,Albright
15046,d14373,Louis,Feuillade
15049,d20217,Suroosh,Alvi
15050,d985, Eddy,Moretti
15051,d8906,Eric,Zala
15053,d21769,Yann,Arthus-Bertrand
15055,d10405,Hasan,Karacadag
15056,d19420,Sergei,Dvortsevoy
15058,d17928,Raquel,Cepeda
15060,d7504,Daniel,Barnz
15063,d10192,Guy,Moshe
15068,d2691, Mike,Thurmeier(co-director)
15069,d22088,Özhan,Eren
15070,d2742, Murat,Saraçoglu
15072,d453, Brad,Turner
15073,d21506,Warwick,Thornton
15078,d11408,Jan,Fethke
15079,d17290,Per,Åhlin
15082,d11745,Jeff,Broadstreet
15083,d12368,John,Edginton
15084,d11386,Jamie,Meltzer
15086,d18988,Sabir,Khan
15088,d10628,Hoite C.,Caston
15089,d17852,Rajiv,Menon
15090,d5112,Andy,Orjuela
15092,d7514,Daniel,DelPurgatorio
15093,d2686, Mike,Smith
15094,d10818,Iku,Suzuki
15097,d14707,Marc,Webb
15099,d13875,Kátia,Lund
15100,d1993, João Moreira,Salles
15105,d10103,Gregory V.,Sherman
15106,d1730, Jeff,Sherman
15107,d7224,Constantine,Nasr
15110,d10967,Ivo,Caprino
15113,d11403,Jan,Cvitkovic
15114,d9760,Gerald,McMorrow
15115,d17305,Perry,Lang
15118,d14846,Marianna,Palka
15123,d19972,Stevan,Riley
15125,d4385,Alan G.,Parker
15126,d16017,Mike,Robe
15127,d10303,Hans,Horn
15137,d12438,John,Ireland
15138,d1001, Edward,Sampson
15139,d19382,See-Yuen,Ng
15140,d3341, Sammo Kam-Bo,Hung(co-director)
15144,d11874,Jens,Hoffmann
15145,d20175,Su,Friedrich
15147,d518, Bruno,Vailati
15148,d2432, Mario,Bava
15150,d10915,Isidro,Ortiz
15152,d8871,Eric,Mandelbaum
15154,d14509,Lynn,Shelton
15157,d5966,Björne,Larson
15159,d11470,Jared,Drake
15162,d15913,Michelle,Manning
15164,d6695,Charles,Winkler
15169,d10379,Harry L.,Fraser
15171,d2150, Kim,Gordon
15172,d3511, Spike,Jonze
15173,d756, Dan,Koretzky
15174,d3716, Thurston,Moore
15175,d3771, Tom,Surgel
15178,d12426,John,Hindman
15180,d6452,Carl,Pierson
15181,d14708,Marc de,Guerre
15182,d15474,Max,Linder
15191,d21779,Yariv,Mozer
15194,d14782,Marcus,Dunstan
15196,d6942,Christian-Jaque,
15197,d7288,Craig,Singer
15200,d18133,Richard,Dale
15202,d16392,Neill,Blomkamp
15205,d20030,Steve,Shill
15207,d6072,Borja,Cobeaga
15208,d18112,Richard,Berry
15212,d15152,Martin,Provost
15213,d19773,Sophie,Barthes
15216,d14080,Lee,Harry
15219,d1745, Jen,Wan
15220,d4057, Zhuang Xiang,Zeng
15221,d17589,Philippe,Falardeau
15229,d2483, Martin,Pasetta
15230,d9215,Francesca,Joseph
15240,d11180,Jake,Kennedy
15247,d15239,Masayuki,
15249,d1466, Hideaki,Anno
15250,d21850,Yoshiaki,Iwasaki
15251,d5386,Ariane,Mnouchkine
15253,d10597,Hiroshi,Shimizu
15256,d11229,James,Cotten
15258,d16357,Neal,Brennan
15260,d13808,Krisztina,Goda
15261,d17785,R.W.,Goodwin
15265,d15281,Matt,Aselton
15268,d9197,Florian,Schwarz
15269,d16511,Nicolai,Albrecht
15271,d19500,Shamim,Sarif
15272,d21957,Zach,Cregger
15273,d3811, Trevor,Moore
15276,d13611,Kevin,Rafferty
15277,d11173,Jake,Clennell
15281,d10433,Hee-il,Leesong
15282,d21034,Toshio,Lee
15284,d16436,Nicholas,Jasenovec
15286,d15928,Mickey,Liddell
15287,d10674,Hoyt,Yeatman
15291,d18206,Richard,Sale
15296,d4475,Alejandro,Chomski
15298,d19930,Stephen,Higgins
15299,d2837, Nina Gilden,Seavey
15301,d18890,Russell P.,Marleau
15306,d11014,J.P.,McGowan
15307,d294, Armand,Schaefer
15311,d12630,Jon,Cassar
15312,d20726,Timo,Koivusalo
15313,d12635,Jon,Fauer
15314,d20690,Tim,Iacofano
15315,d13927,Lance,Hendrickson
15316,d3815, Troy,McCall
15317,d2683, Mike P.,Nelson
15318,d3574, Steven,Rhoden
15319,d379, Ben,Trandem
15322,d3147, Richard,Boleslawski
15324,d17874,Ralph,Hemecker
15330,d13714,Kit,Ryan
15331,d17358,Peter,Ettinger
15339,d21274,Vicky,Jenson
15342,d18086,Riccardo,Donna
15345,d2873, Olivier,Assayas
15346,d428, Bille,August
15347,d1642, Jane,Campion
15348,d4029, Youssef,Chahine
15349,d2054, Kaige,Chen
15350,d2586, Michael,Cimino
15353,d811, David,Cronenberg
15354,d1715, Jean-Pierre,Dardenne
15356,d2392, Manoel de,Oliveira
15357,d3119, Raymond,Depardon
15358,d325, Atom,Egoyan
15360,d1493, Hsiao-Hsien,Hou
15363,d15, Abbas,Kiarostami
15364,d3640, Takeshi,Kitano
15365,d220, Andrey,Konchalovskiy
15368,d839, David,Lynch
15369,d2764, Nanni,Moretti
15370,d3265, Roman,Polanski
15371,d3102, Raoul,Ruiz
15373,d1017, Elia,Suleiman
15374,d2707, Ming-liang,Tsai
15378,d2057, Kar-Wai,Wong
15379,d4011, Yimou,Zhang
15381,d7131,Claudio,Fragasso
15385,d8322,Don Hardy,Jr.
15386,d769, Dana,Nachman
15387,d9702,George,LaVoo
15388,d21268,Vicente,Amorim
15393,d6736,Cher,
15394,d2760, Nancy,Savoca
15404,d12634,Jon,Else
15405,d19509,Shane,Acker
15406,d20239,Susanna,Nicchiarelli
15407,d9765,Gerald,Thomas
15409,d17969,Ray,McKinnon
15411,d7184,Colbert,Clark
15414,d9519,Gareth,Carrivick
15416,d5481,Arto,Koskinen
15419,d9141,Fernando González,Molina
15420,d13112,Julie,Shaw
15421,d14000,Lauren,Montgomery
15422,d9648,Geoffrey,O'Connor
15426,d13042,Juanma Bajo,Ulloa
15428,d13008,Juan Antonio,Bardem
15430,d21000,Tony,Mitchell
15431,d10022,Grant,Heslov
15433,d6791,Chris,Bouchard
15437,d1716, Jean-Pierre,Gorin
15442,d15336,Matt,Tyrnauer
15446,d10282,Hank,Braxtan
15450,d11233,James,Cruze
15451,d1069, Erich von,Stroheim
15452,d6674,Charles,McDougall
15456,d6738,Cherien,Dabis
15461,d17534,Phil,Lord
15462,d675, Christopher,Miller
15463,d11808,Jeffrey,Bell
15468,d18482,Robert,Kenner
15473,d5400,Aristomenis,Tsirbas
15475,d6122,Brandon,Camp
15479,d13027,Juan Martínez,Moreno
15486,d10920,Israel Adrián,Caetano
15487,d16811,Oren,Peli
15488,d10717,Hunter,Hill
15489,d2979, Perry,Moore
15492,d14975,Mark,Hartley
15494,d11086,Jack,Sher
15495,d6254,Brillante,Mendoza
15498,d13926,Lance,Hammer
15504,d10155,Guru,Dutt
15510,d1547, Italo,Zingarelli
15511,d17718,Prabhu,Deva
15512,d14365,Louie,Psihoyos
15516,d11397,Jamin,Winans
15517,d21698,Wladyslaw,Starewicz
15520,d20405,Tarik,Saleh
15521,d16389,Neil,Thompson
15523,d17187,Paul,Solet
15526,d15653,Michael,Dougherty
15528,d8444,Drew,Barrymore
15529,d18268,Ricky,Gervais
15530,d2539, Matthew,Robinson
15531,d16349,Nati,Baratz
15534,d5790,Benny,Boom
15535,d18839,Ruben,Fleischer
15536,d13617,Kevin,Tancharoen
15539,d6169,Brett,Simon
15540,d14489,Luke,Ricci
15543,d20112,Stewart,Hendler
15545,d6485,Carlos,Cuarón
15552,d5005,Andrew,Piddington
15553,d4883,Anders,Østergaard
15557,d17325,Peter,Billingsley
15558,d17541,Phil,Traill
15559,d16889,Pablo,Stoll
15560,d4278,Adrián,Biniez
15561,d21433,Vsevolod,Pudovkin
15562,d2694, Mikhail,Doller(co-director)
15563,d10846,Imtiaz,Ali
15568,d14721,Marcel,Sarmiento
15569,d1227, Gadi,Harel(co-director)
15570,d11569,Javier,Rebollo
15576,d19301,Scott,Sublett
15577,d16200,Morten,Lindberg
15578,d4649,Alexander,Olch
15579,d9952,Glenn,McQuaid
15586,d17261,Peeter,Simm
15588,d240, Andy,Warhol
15590,d18298,Ritwik,Ghatak
15591,d14814,Marguerite,Duras
15593,d18244,Rick,Ernst
15596,d10348,Harold,French
15601,d4860,Anat,Baron
15604,d4042, Yvan,Attal
15605,d3097, Randall,Balsmeyer
15607,d3468, Shunji,Iwai
15608,d3926, Wen,Jiang
15609,d3446, Shekhar,Kapur
15610,d1982, Joshua,Marston
15612,d2769, Natalie,Portman
15613,d478, Brett,Ratner
15618,d9119,Felix van,Groeningen
15625,d19277,Scott,Mann
15634,d16214,Mu,Fei
15636,d3479, Sidney,Lanfield
15641,d16704,Octavio,Getino
15642,d1129, Fernando E.,Solanas
15644,d5307,Antonio,Campos
15646,d10080,Gregory,Connors
15648,d14188,Lev,Kuleshov
15651,d14941,Mark,Bussler
15652,d12326,John,Borowski
15653,d17684,Pilar,Miró
15655,d13562,Keven,McAlester
15656,d10430,Heddy,Honigmann
15660,d12679,Jon,Wright
15661,d17458,Peter,Ramsey
15662,d16256,Nabil,Ayouch
15665,d14763,Marco,Risi
15666,d9108,Feliks,Falk
15668,d6836,Chris,Landreth
15669,d6964,Christoph,Lauenstein
15670,d3979, Wolfgang,Lauenstein
15672,d2767, Naoyuki,Tomomatsu
15676,d13590,Kevin,Greutert
15681,d14784,Marcus H.,Rosenmüller
15683,d21677,William,Witney
15686,d11797,Jeff,Stilson
15688,d18561,Robert,Siegel
15689,d13846,Kwang-Hyun,Park
15690,d11756,Jeff,Crook
15691,d1968, Josh,Crook
15694,d6479,Carlo,Verdone
15703,d18581,Robert,Vince
15705,d6511,Carlos,Ávila
15710,d6034,Bobby,Garabedian
15712,d16400,Nelson Pereira dos,Santos
15716,d11050,Jack,Chambers
15717,d6051,Boris,Barnet
15718,d10713,Humphrey,Jennings
15720,d7606,Danièle,Huillet
15721,d1713, Jean-Marie,Straub
15722,d6690,Charles,Swickard
15723,d3964, William S.,Hart
15724,d701, Clifford,Smith
15725,d19758,Sonia,Anderson
15727,d10890,Irving,Lerner
15729,d16587,Nikolaus,Geyrhalter
15731,d18225,Richard,Wallace
15732,d16386,Neil,Mandt
15733,d6743,Chester M.,Franklin
15734,d17473,Peter,Sohn
15735,d6880,Chris,Stenner
15736,d314, Arvid,Uibel
15737,d1434, Heidi,Wittlinger
15738,d14204,Lewis H.,Moomaw
15739,d15842,Michael,Sucsy
15745,d11703,Jean-Philippe,Duval
15746,d16726,Olatunde,Osunsanmi
15751,d6016,Bob,Misiorowski
15752,d16810,Oren,Moverman
15753,d20798,Todd,Kessler
15757,d17607,Philippe,Martinez
15759,d10924,Issa,López
15760,d6531,Caroline,Zelder
15763,d18381,Robert,Boris
15764,d7552,Daniel,Monzón
15765,d10762,Ian,Fitzgibbon
15766,d15173,Marty,Feldman
15769,d19789,Souleymane,Cissé
15770,d11133,Jacques,Feyder
15771,d13271,Kamal,Amrohi
15775,d18824,Roy,Burdine
15776,d2313, Lloyd,Goldfine(co-director)
15777,d7978,David,Soren
15779,d13230,Jörn,Donner
15781,d9129,Ferenc,Rófusz
15783,d9747,Georges,Schwizgebel
15786,d6987,Christopher,Denham
15787,d4618,Alex,Rivera
15788,d4078,50,Cent
15789,d14072,Lee,Davis
15790,d9908,Gitanjali,Rao
15792,d4510,Aleksandr,Medvedkin
15793,d12823,Joris,Ivens
15794,d10631,Hollis,Frampton
15797,d13491,Ken,Jacobs
15798,d10315,Hans-Jürgen,Syberberg
15805,d14892,Mario,Peixoto
15807,d114, Alex,Mann
15808,d458, Bradley,Raymond
15810,d426, Bill,Speers
15814,d12801,Jorge,Blanco
15815,d1676, Javier,Abad(co-director)
15816,d2415, Marcos,Martínez(co-director)
15819,d19541,Shaun,Monson
15820,d11314,James,Mottern
15821,d20842,Tom,Ford
15822,d11766,Jeff,King
15838,d12595,John,Webster
15839,d14082,Lee Isaac,Chung
15840,d20634,Thomas,Whelan
15844,d986, Edgar G.,Ulmer
15845,d3242, Rochus,Gliese
15846,d737, Curt,Siodmak
15852,d15450,Mauritz,Stiller
15857,d9444,Frédéric,Forestier
15860,d11089,Jack,Smith
15861,d4644,Alexander,Kluge
15862,d14955,Mark,Donskoy
15864,d3212, Robert J.,Flaherty
15866,d17251,Pedro,Costa
15867,d11691,Jean-Marie,Straub
15868,d7103,Claude,Autant-Lara
15870,d11028,Jaak,Kilmi
15871,d16678,Norman,McLaren
15873,d10987,J. Searle,Dawley
15874,d17275,Peng-Yi,Chang
15875,d17957,Ray,Cioni
15876,d2106, Kelli,Bixler
15877,d3947, Will,Vinton
15878,d12830,Jose,Pozo
15879,d22046,Álvaro Fernández,Armero
15880,d21998,Zbigniew,Rybczynski
15883,d18347,Rob,Williams
15884,d18010,Regardt van den,Bergh
15885,d17774,R.,Balki
15886,d6590,Cetre,Pegues
15887,d2289, Lewis T.,Powell
15888,d20101,Steven,Sheil
15889,d10284,Hanna,Sköld
15890,d8774,Emily,Young
15900,d19249,Scott,Cooper
15903,d17659,Pierre,Richard
15908,d21810,Yevgeny,Bauer
15909,d11362,James,Westby
15913,d17443,Peter N.,Alexander
15921,d11686,Jean-Marc,Piché
15924,d11587,Jay,Delaney
15925,d19900,Stephen,Berra
15928,d9210,Frances H.,Flaherty
15931,d10459,Helmut,Käutner
15935,d3338, Samad,Mardanov(co-director)
15937,d16648,Noel M.,Smith
15941,d7931,David,Pastor
15942,d4064, Àlex,Pastor
15943,d5146,Anil,Mehta
15945,d13729,Klaus,Lemke
15949,d5670,Basil,Wright
15950,d21584,Willi,Forst
15954,d16713,Oksana,Bychkova
15956,d4636,Alexander E.,Sokoloff
15957,d21399,Vlad,Yudin
15959,d1805, Jim,Wynorski
15961,d7716,David,Auburn
15963,d7621,Danny,Lerner
15966,d15362,Matthew,Chapman
15971,d7122,Claudia,Llosa
15972,d9346,Franny,Armstrong
15974,d19577,Shimon,Dotan
15975,d934, Dolph,Lundgren
15977,d4937,Andrew,Chiaramonte
15979,d10719,Hunter,Weeks
15980,d7471,Dan,Pita
15981,d2711, Mircea,Veroiu
15985,d7497,Daniel,Alfredson
15988,d1080, Ermanno,Olmi
15989,d18408,Robert,Culp
15993,d4453,Alberto,Cavallone
15995,d12620,Joko,Anwar
15997,d11243,James,DeMonaco
15998,d4877,Anders,Morgenthaler
16001,d15189,Marwan,Hamed
16002,d9808,Giacomo,Talamini
16004,d4446,Albert,Serra
16012,d7182,Coke,Sams
16017,d15858,Michael W.,Watkins
16022,d14295,Lisandro,Alonso
16029,d6195,Brian,Hecker
16030,d6929,Christian,Petzold
16032,d12995,João César,Monteiro
16034,d4319,Akihiko,Shiota
16039,d5294,Antonello,Grimaldi
16045,d16106,Mircea,Veroiu
16047,d10141,Guillaume,Ivernel
16048,d309, Arthur,Qwak
16049,d8908,Erica,Dunton
16053,d13738,Kobi,Shely
16054,d18374,Robert,Baca
16055,d1975, Josh,Rizzo
16056,d17609,Philippe,Muyl
16060,d16380,Neil,Hardwick
16061,d16275,Nahid,Persson
16064,d16327,Natasha,Arthy
16065,d18992,Sacha,Guitry
16070,d3709, Thomas,Langmann
16071,d10641,Hong-jin,Na
16072,d17915,Randy,Olson
16079,d13354,Katarzyna,Roslaniec
16080,d21369,Vinko,Moderndorfer
16082,d13962,Larry,Roemer
16084,d19067,Sam,Taylor-Johnson
16085,d5723,Ben,Niles
16086,d16753,Oliver,Hodge
16087,d14918,Mark A.,Lewis
16088,d13056,Jukka,Kärkkäinen
16089,d5731,Ben,Ramsey
16092,d17855,Rajkumar,Hirani
16093,d15105,Martin,Asphaug
16095,d13822,Kunal,Kohli
16100,d19300,Scott,Stewart
16105,d19380,Sebastián,Silva
16108,d16631,Noah,Stern
16109,d10648,Horatiu,Malaele
16111,d8363,Donatello,Dubini
16112,d1151, Fosco,Dubini
16113,d21922,Yuthlert,Sippapak
16114,d8047,Dean,O'Flaherty
16115,d5988,Bo,Zenga
16116,d17211,Paul,Wilmshurst
16119,d9902,Giovanni,Pastrone
16121,d20511,Teruo,Ishii
16126,d6050,Boris,Acosta
16127,d15666,Michael,Findlay
16128,d20220,Susan,Buice
16129,d290, Arin,Crumley
16131,d13311,Kari,Väänänen
16133,d16580,Nikolai,Müllerschön
16134,d14882,Mario,Camus
16136,d13803,Kristopher,Belman
16137,d7886,David M.,Rosenthal
16141,d17768,Quentin,Lee
16142,d11349,James,Tinling
16155,d20942,Tomoharu,Katsumata
16156,d9947,Glenn,Ficarra
16157,d1895, John,Requa
16159,d20487,Terrence,Martin
16160,d12028,Jiang,Xiao
16161,d5655,Barry,Primus
16166,d17181,Paul,Seed
16168,d18957,Rémi,Bezançon
16173,d6741,Cheryl,Hines
16174,d20645,Ti,West
16177,d5147,Anil,Sharma
16178,d17804,Radhika,Rao
16179,d3868, Vinay,Sapru
16183,d22086,Özer,Kiziltan
16186,d3742, Tobe,Hooper
16187,d2227, Larry,Sulkis
16194,d12684,Jonas,Barnes
16195,d2607, Michael,Manasseri
16200,d6802,Chris Chan,Lee
16201,d11246,James,Dodson
16202,d18248,Rick,Jacobson
16203,d20416,Tatia,Rosenthal
16218,d20926,Tomm,Moore
16219,d2850, Nora,Twomey(co-director)
16220,d14090,Lee Toland,Krieger
16229,d4220,Adam,Salky
16232,d5120,Anees,Bazmee
16234,d11161,Jaffar,Mahmood
16236,d9585,Gary,Yates
16237,d16984,Patrick,Alessandrin
16240,d7725,David,Betances
16241,d4858,Anastasia,Lapsui
16242,d2471, Markku,Lehmuskallio
16243,d5092,Andy,Bichlbaum
16244,d2667, Mike,Bonanno
16245,d2186, Kurt,Engfehr(co-director)
16250,d14302,Lixin,Fan
16254,d4524,Aleksandr,Sery
16255,d9262,Franck,Vestiel
16256,d11216,James,Bonner
16257,d5945,Billy,O'Brien
16258,d14467,Luis,Piedrahita
16259,d3247, Rodrigo,Sopeña
16260,d17584,Philippe,Aractingi
16264,d20941,Tommy,Wiseau
16265,d11770,Jeff,Lew
16267,d16055,Mikko,Niskanen
16268,d14094,Leif,Erlsboe
16271,d20162,Stéphane,Aubier
16272,d3873, Vincent,Patar
16275,d14610,Malcolm,Venville
16277,d19236,Scandar,Copti
16278,d3996, Yaron,Shani
16283,d16061,Milan,Konjevic
16284,d2701, Milan,Todorovic
16291,d12051,Jim Field,Smith
16292,d7503,Daniel,Barber
16293,d13552,Kerry Anne,Mullaney
16295,d9877,Gina,Kim
16297,d10240,Hae-sung,Song
16298,d1393, Hae-sung,Song
16303,d19600,Shirley,Clarke
16311,d13591,Kevin,Hamedani
16313,d20518,Tetsurô,Amino
16319,d20523,Teuvo,Tulio
16321,d6874,Chris,Shadley
16330,d10416,Havana,Marking
16337,d12251,Joel,Bergvall
16338,d3496, Simon,Sandquist
16339,d7703,David A.,Prior
16341,d16917,Paolo,Cavara
16342,d1362, Gualtiero,Jacopetti
16345,d6742,Chester,Erskine
16347,d12471,John,Lemont
16348,d21639,William,Klein
16349,d17582,Philipp,Stölzl
16350,d15951,Miguel,Sapochnik
16353,d5267,Anthony,Quinn
16356,d15031,Mark,Region
